     Temperature          CDdata          UVdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV         PhiMono        PhiOligo         PhiPoly            Knuc             Kel      ResidualCD      ResidualUV
    3.191000e+02    3.534450e+00    2.225400e+00    1.142560e-01    1.325607e-01    1.508654e-01    2.134716e+00    2.136060e+00    2.137404e+00    1.603322e-01    8.389845e-01    6.832926e-04    7.695340e+04    1.710624e+03    1.157285e+01    7.981595e-03
    3.190000e+02    2.537050e+00    2.220600e+00    1.183339e-01    1.372296e-01    1.561253e-01    2.133836e+00    2.135169e+00    2.136503e+00    1.589776e-01    8.403146e-01    7.078431e-04    7.786261e+04    1.761172e+03    5.759138e+00    7.298373e-03
    3.189000e+02    9.944800e-01    2.234100e+00    1.225511e-01    1.420551e-01    1.615592e-01    2.132962e+00    2.134285e+00    2.135607e+00    1.576316e-01    8.416352e-01    7.332179e-04    7.878315e+04    1.813246e+03    7.266282e-01    9.963047e-03
    3.188000e+02    2.346130e+00    2.222600e+00    1.269122e-01    1.470422e-01    1.671722e-01    2.132095e+00    2.133407e+00    2.134719e+00    1.562944e-01    8.429462e-01    7.594431e-04    7.971515e+04    1.866893e+03    4.835987e+00    7.955464e-03
    3.187000e+02    4.555650e+00    2.220300e+00    1.314217e-01    1.521959e-01    1.729701e-01    2.131233e+00    2.132534e+00    2.133836e+00    1.549658e-01    8.442476e-01    7.865456e-04    8.065878e+04    1.922164e+03    1.939041e+01    7.702794e-03
    3.186000e+02    1.264420e+00    2.215700e+00    1.360844e-01    1.575215e-01    1.789586e-01    2.130378e+00    2.131669e+00    2.132959e+00    1.536460e-01    8.455395e-01    8.145529e-04    8.161418e+04    1.979106e+03    1.225224e+00    7.061296e-03
    3.185000e+02    5.870950e+00    2.214600e+00    1.409054e-01    1.630244e-01    1.851435e-01    2.129528e+00    2.130809e+00    2.132089e+00    1.523347e-01    8.468218e-01    8.434936e-04    8.258151e+04    2.037773e+03    3.258041e+01    7.020977e-03
    3.184000e+02    4.128050e+00    2.220200e+00    1.458895e-01    1.687102e-01    1.915308e-01    2.128685e+00    2.129955e+00    2.131225e+00    1.510321e-01    8.480945e-01    8.733968e-04    8.356092e+04    2.098218e+03    1.567637e+01    8.144130e-03
    3.183000e+02    2.201950e+00    2.221900e+00    1.510421e-01    1.745846e-01    1.981270e-01    2.127848e+00    2.129108e+00    2.130368e+00    1.497381e-01    8.493576e-01    9.042929e-04    8.455257e+04    2.160495e+03    4.110211e+00    8.610392e-03
    3.182000e+02    2.045880e+00    2.226800e+00    1.563686e-01    1.806534e-01    2.049383e-01    2.127017e+00    2.128267e+00    2.129516e+00    1.484527e-01    8.506111e-01    9.362129e-04    8.555663e+04    2.224662e+03    3.479070e+00    9.708824e-03
    3.181000e+02    2.699750e+00    2.228600e+00    1.618745e-01    1.869229e-01    2.119714e-01    2.126192e+00    2.127432e+00    2.128671e+00    1.471758e-01    8.518550e-01    9.691889e-04    8.657325e+04    2.290776e+03    6.314300e+00    1.023503e-02
    3.180000e+02    2.752950e+00    2.226000e+00    1.675656e-01    1.933993e-01    2.192331e-01    2.125373e+00    2.126603e+00    2.127832e+00    1.459074e-01    8.530893e-01    1.003254e-03    8.760260e+04    2.358899e+03    6.551300e+00    9.879787e-03
    3.179000e+02    2.396910e+00    2.222200e+00    1.734476e-01    2.000890e-01    2.267304e-01    2.124561e+00    2.125780e+00    2.127000e+00    1.446476e-01    8.543139e-01    1.038442e-03    8.864485e+04    2.429092e+03    4.826022e+00    9.296758e-03
    3.178000e+02    4.175250e+00    2.218800e+00    1.795268e-01    2.069987e-01    2.344706e-01    2.123754e+00    2.124964e+00    2.126173e+00    1.433963e-01    8.555289e-01    1.074788e-03    8.970017e+04    2.501420e+03    1.574702e+01    8.805211e-03
    3.177000e+02    1.841250e+00    2.226900e+00    1.858094e-01    2.141352e-01    2.424611e-01    2.122954e+00    2.124154e+00    2.125353e+00    1.421534e-01    8.567343e-01    1.112328e-03    9.076873e+04    2.575949e+03    2.647502e+00    1.055680e-02
    3.176000e+02    3.592350e+00    2.210100e+00    1.923018e-01    2.215057e-01    2.507096e-01    2.122160e+00    2.123350e+00    2.124540e+00    1.409189e-01    8.579300e-01    1.151099e-03    9.185070e+04    2.652748e+03    1.136259e+01    7.525609e-03
    3.175000e+02    9.311700e-01    2.216500e+00    1.990107e-01    2.291173e-01    2.592239e-01    2.121372e+00    2.122552e+00    2.123732e+00    1.396929e-01    8.591159e-01    1.191140e-03    9.294626e+04    2.731888e+03    4.928780e-01    8.826238e-03
    3.174000e+02    2.304140e+00    2.215800e+00    2.059430e-01    2.369776e-01    2.680122e-01    2.120590e+00    2.121760e+00    2.122931e+00    1.384753e-01    8.602922e-01    1.232490e-03    9.405560e+04    2.813440e+03    4.273160e+00    8.843456e-03
    3.173000e+02    2.804150e+00    2.209900e+00    2.131058e-01    2.450943e-01    2.770828e-01    2.119814e+00    2.120975e+00    2.122136e+00    1.372660e-01    8.614588e-01    1.275189e-03    9.517888e+04    2.897481e+03    6.548766e+00    7.907664e-03
    3.172000e+02    2.266140e+00    2.209700e+00    2.205063e-01    2.534753e-01    2.864443e-01    2.119044e+00    2.120196e+00    2.121347e+00    1.360650e-01    8.626157e-01    1.319280e-03    9.631630e+04    2.984087e+03    4.050819e+00    8.011008e-03
    3.171000e+02    4.338550e+00    2.214700e+00    2.281521e-01    2.621289e-01    2.961057e-01    2.118281e+00    2.119423e+00    2.120565e+00    1.348724e-01    8.637628e-01    1.364805e-03    9.746805e+04    3.073339e+03    1.661721e+01    9.077749e-03
    3.170000e+02    4.272150e+00    2.213400e+00    2.360509e-01    2.710634e-01    3.060759e-01    2.117523e+00    2.118656e+00    2.119789e+00    1.336880e-01    8.649002e-01    1.411810e-03    9.863430e+04    3.165319e+03    1.600869e+01    8.976426e-03
    3.169000e+02    2.073040e+00    2.209000e+00    2.442107e-01    2.802876e-01    3.163645e-01    2.116772e+00    2.117895e+00    2.119019e+00    1.325118e-01    8.660278e-01    1.460339e-03    9.981526e+04    3.260113e+03    3.213961e+00    8.300043e-03
    3.168000e+02    2.526250e+00    2.208300e+00    2.526398e-01    2.898104e-01    3.269811e-01    2.116027e+00    2.117141e+00    2.118256e+00    1.313439e-01    8.671456e-01    1.510440e-03    1.010111e+05    3.357809e+03    5.001662e+00    8.309950e-03
    3.167000e+02    2.874450e+00    2.203400e+00    2.613465e-01    2.996411e-01    3.379356e-01    2.115288e+00    2.116393e+00    2.117498e+00    1.301842e-01    8.682536e-01    1.562161e-03    1.022221e+05    3.458496e+03    6.629641e+00    7.570230e-03
    3.166000e+02    2.133260e+00    2.209900e+00    2.703398e-01    3.097891e-01    3.492384e-01    2.114555e+00    2.115651e+00    2.116747e+00    1.290326e-01    8.693518e-01    1.615553e-03    1.034483e+05    3.562269e+03    3.325046e+00    8.882872e-03
    3.165000e+02    2.352970e+00    2.197400e+00    2.796285e-01    3.202642e-01    3.608999e-01    2.113828e+00    2.114915e+00    2.116003e+00    1.278892e-01    8.704401e-01    1.670666e-03    1.046901e+05    3.669225e+03    4.131893e+00    6.803723e-03
    3.164000e+02    2.427840e+00    2.209500e+00    2.892220e-01    3.310765e-01    3.729310e-01    2.113107e+00    2.114186e+00    2.115264e+00    1.267539e-01    8.715186e-01    1.727555e-03    1.059475e+05    3.779462e+03    4.396417e+00    9.084787e-03
    3.163000e+02    2.368350e+00    2.204200e+00    2.991298e-01    3.422364e-01    3.853430e-01    2.112393e+00    2.113463e+00    2.114532e+00    1.256266e-01    8.725871e-01    1.786273e-03    1.072209e+05    3.893084e+03    4.105136e+00    8.233272e-03
    3.162000e+02    3.207850e+00    2.205000e+00    3.093619e-01    3.537547e-01    3.981474e-01    2.111685e+00    2.112746e+00    2.113807e+00    1.245074e-01    8.736457e-01    1.846877e-03    1.085104e+05    4.010197e+03    8.145860e+00    8.510868e-03
    3.161000e+02    2.508750e+00    2.205100e+00    3.199284e-01    3.656422e-01    4.113560e-01    2.110983e+00    2.112035e+00    2.113087e+00    1.233962e-01    8.746944e-01    1.909425e-03    1.098162e+05    4.130911e+03    4.592911e+00    8.661114e-03
    3.160000e+02    3.428350e+00    2.196400e+00    3.308398e-01    3.779105e-01    4.249811e-01    2.110287e+00    2.111330e+00    2.112374e+00    1.222930e-01    8.757331e-01    1.973977e-03    1.111386e+05    4.255338e+03    9.305181e+00    7.236836e-03
    3.159000e+02    5.153950e+00    2.200800e+00    3.421069e-01    3.905711e-01    4.390353e-01    2.109597e+00    2.110632e+00    2.111667e+00    1.211977e-01    8.767617e-01    2.040594e-03    1.124778e+05    4.383596e+03    2.268978e+01    8.130235e-03
    3.158000e+02    3.266550e+00    2.203800e+00    3.537409e-01    4.036362e-01    4.535314e-01    2.108914e+00    2.109940e+00    2.110967e+00    1.201103e-01    8.777803e-01    2.109340e-03    1.138339e+05    4.515804e+03    8.196276e+00    8.809656e-03
    3.157000e+02    2.820050e+00    2.206800e+00    3.657532e-01    4.171181e-01    4.684830e-01    2.108236e+00    2.109255e+00    2.110273e+00    1.190308e-01    8.787889e-01    2.180280e-03    1.152073e+05    4.652087e+03    5.774082e+00    9.515112e-03
    3.156000e+02    3.956250e+00    2.197200e+00    3.781557e-01    4.310297e-01    4.839037e-01    2.107565e+00    2.108575e+00    2.109585e+00    1.179592e-01    8.797873e-01    2.253482e-03    1.165982e+05    4.792573e+03    1.242718e+01    7.854358e-03
    3.155000e+02    2.436620e+00    2.195600e+00    3.909607e-01    4.453842e-01    4.998077e-01    2.106900e+00    2.107902e+00    2.108904e+00    1.168954e-01    8.807756e-01    2.329015e-03    1.180067e+05    4.937395e+03    3.965020e+00    7.690921e-03
    3.154000e+02    3.494150e+00    2.205300e+00    4.041807e-01    4.601951e-01    5.162095e-01    2.106242e+00    2.107235e+00    2.108229e+00    1.158393e-01    8.817537e-01    2.406950e-03    1.194332e+05    5.086689e+03    9.204882e+00    9.616678e-03
    3.153000e+02    3.818950e+00    2.190400e+00    4.178286e-01    4.754765e-01    5.331243e-01    2.105589e+00    2.106575e+00    2.107560e+00    1.147911e-01    8.827216e-01    2.487362e-03    1.208778e+05    5.240596e+03    1.117882e+01    7.026647e-03
    3.152000e+02    3.109250e+00    2.194000e+00    4.319180e-01    4.912427e-01    5.505674e-01    2.104944e+00    2.105921e+00    2.106898e+00    1.137505e-01    8.836792e-01    2.570326e-03    1.223408e+05    5.399263e+03    6.853962e+00    7.757946e-03
    3.151000e+02    3.512550e+00    2.184100e+00    4.464625e-01    5.075087e-01    5.685549e-01    2.104304e+00    2.105273e+00    2.106242e+00    1.127176e-01    8.846265e-01    2.655920e-03    1.238225e+05    5.562838e+03    9.030273e+00    6.213688e-03
    3.150000e+02    3.225550e+00    2.196500e+00    4.614765e-01    5.242898e-01    5.871031e-01    2.103670e+00    2.104632e+00    2.105593e+00    1.116924e-01    8.855634e-01    2.744226e-03    1.253231e+05    5.731478e+03    7.296807e+00    8.439790e-03
    3.149000e+02    3.935450e+00    2.196700e+00    4.769745e-01    5.416017e-01    6.062290e-01    2.103043e+00    2.103997e+00    2.104950e+00    1.106748e-01    8.864899e-01    2.835325e-03    1.268428e+05    5.905342e+03    1.151821e+01    8.593906e-03
    3.148000e+02    4.552250e+00    2.196100e+00    4.929717e-01    5.594608e-01    6.259499e-01    2.102422e+00    2.103368e+00    2.104314e+00    1.096647e-01    8.874060e-01    2.929305e-03    1.283820e+05    6.084596e+03    1.594237e+01    8.599209e-03
    3.147000e+02    4.025450e+00    2.189800e+00    5.094838e-01    5.778838e-01    6.462838e-01    2.101808e+00    2.102746e+00    2.103684e+00    1.086622e-01    8.883115e-01    3.026252e-03    1.299408e+05    6.269410e+03    1.188571e+01    7.578415e-03
    3.146000e+02    2.876850e+00    2.189500e+00    5.265268e-01    5.968880e-01    6.672493e-01    2.101199e+00    2.102130e+00    2.103061e+00    1.076673e-01    8.892065e-01    3.126259e-03    1.315196e+05    6.459960e+03    5.198227e+00    7.633487e-03
    3.145000e+02    3.207650e+00    2.190400e+00    5.441172e-01    6.164912e-01    6.888653e-01    2.100598e+00    2.101521e+00    2.102444e+00    1.066797e-01    8.900908e-01    3.229419e-03    1.331185e+05    6.656429e+03    6.714104e+00    7.899495e-03
    3.144000e+02    7.708700e-01    2.193100e+00    5.622722e-01    6.367118e-01    7.111515e-01    2.100002e+00    2.100918e+00    2.101834e+00    1.056997e-01    8.909645e-01    3.335828e-03    1.347380e+05    6.859004e+03    1.799841e-02    8.497502e-03
    3.143000e+02    3.631650e+00    2.185500e+00    5.810095e-01    6.575688e-01    7.341281e-01    2.099413e+00    2.100322e+00    2.101230e+00    1.047270e-01    8.918274e-01    3.445586e-03    1.363782e+05    7.067878e+03    8.845159e+00    7.255323e-03
    3.142000e+02    4.692750e+00    2.183300e+00    6.003472e-01    6.790816e-01    7.578159e-01    2.098831e+00    2.099732e+00    2.100633e+00    1.037617e-01    8.926795e-01    3.558797e-03    1.380394e+05    7.283253e+03    1.610953e+01    6.983601e-03
    3.141000e+02    4.178050e+00    2.178900e+00    6.203041e-01    7.012703e-01    7.822365e-01    2.098255e+00    2.099149e+00    2.100043e+00    1.028038e-01    8.935207e-01    3.675565e-03    1.397220e+05    7.505334e+03    1.208800e+01    6.360245e-03
    3.140000e+02    2.614850e+00    2.178100e+00    6.408996e-01    7.241557e-01    8.074119e-01    2.097685e+00    2.098572e+00    2.099459e+00    1.018531e-01    8.943509e-01    3.796001e-03    1.414261e+05    7.734334e+03    3.574725e+00    6.324665e-03
    3.139000e+02    3.103150e+00    2.187300e+00    6.621536e-01    7.477593e-01    8.333650e-01    2.097122e+00    2.098002e+00    2.098882e+00    1.009097e-01    8.951701e-01    3.920216e-03    1.431521e+05    7.970474e+03    5.547865e+00    7.974093e-03
    3.138000e+02    3.107650e+00    2.189000e+00    6.840867e-01    7.721029e-01    8.601192e-01    2.096566e+00    2.097439e+00    2.098312e+00    9.997351e-02    8.959782e-01    4.048327e-03    1.449003e+05    8.213982e+03    5.454780e+00    8.383443e-03
    3.137000e+02    2.015150e+00    2.175500e+00    7.067201e-01    7.972095e-01    8.876989e-01    2.096016e+00    2.096882e+00    2.097749e+00    9.904452e-02    8.967750e-01    4.180453e-03    1.466710e+05    8.465091e+03    1.483379e+00    6.180765e-03
    3.136000e+02    3.944350e+00    2.182400e+00    7.300759e-01    8.231024e-01    9.161288e-01    2.095472e+00    2.096332e+00    2.097192e+00    9.812268e-02    8.975606e-01    4.316718e-03    1.484645e+05    8.724045e+03    9.742187e+00    7.407671e-03
    3.135000e+02    2.260900e+00    2.176000e+00    7.541766e-01    8.498057e-01    9.454349e-01    2.094936e+00    2.095789e+00    2.096642e+00    9.720795e-02    8.983348e-01    4.457248e-03    1.502811e+05    8.991092e+03    1.991187e+00    6.433816e-03
    3.134000e+02    2.207250e+00    2.173700e+00    7.790455e-01    8.773445e-01    9.756436e-01    2.094406e+00    2.095253e+00    2.096099e+00    9.630030e-02    8.990975e-01    4.602176e-03    1.521211e+05    9.266493e+03    1.768649e+00    6.154017e-03
    3.133000e+02    3.428950e+00    2.180000e+00    8.047067e-01    9.057445e-01    1.006782e+00    2.093882e+00    2.094723e+00    2.095563e+00    9.539969e-02    8.998487e-01    4.751637e-03    1.539848e+05    9.550513e+03    6.366566e+00    7.272199e-03
    3.132000e+02    2.077680e+00    2.173200e+00    8.311850e-01    9.350321e-01    1.038879e+00    2.093366e+00    2.094200e+00    2.095034e+00    9.450609e-02    9.005881e-01    4.905769e-03    1.558725e+05    9.843429e+03    1.305644e+00    6.240997e-03
    3.131000e+02    3.955750e+00    2.185600e+00    8.585062e-01    9.652347e-01    1.071963e+00    2.092856e+00    2.093684e+00    2.094513e+00    9.361944e-02    9.013158e-01    5.064718e-03    1.577847e+05    1.014552e+04    8.943182e+00    8.448527e-03
    3.130000e+02    3.854250e+00    2.177500e+00    8.866966e-01    9.963806e-01    1.106065e+00    2.092353e+00    2.093175e+00    2.093998e+00    9.273973e-02    9.020316e-01    5.228631e-03    1.597215e+05    1.045709e+04    8.167418e+00    7.110674e-03
    3.129000e+02    2.332500e+00    2.169900e+00    9.157835e-01    1.028499e+00    1.141214e+00    2.091857e+00    2.092673e+00    2.093490e+00    9.186691e-02    9.027354e-01    5.397662e-03    1.616834e+05    1.077844e+04    1.700419e+00    5.963973e-03
    3.128000e+02    3.861350e+00    2.179100e+00    9.457952e-01    1.061619e+00    1.177444e+00    2.091367e+00    2.092178e+00    2.092989e+00    9.100094e-02    9.034271e-01    5.571970e-03    1.636706e+05    1.110987e+04    7.838491e+00    7.555377e-03
    3.127000e+02    3.037250e+00    2.171700e+00    9.767607e-01    1.095773e+00    1.214786e+00    2.090885e+00    2.091690e+00    2.092496e+00    9.014178e-02    9.041065e-01    5.751716e-03    1.656836e+05    1.145172e+04    3.769331e+00    6.401518e-03
    3.126000e+02    3.742150e+00    2.176800e+00    1.008710e+00    1.130993e+00    1.253276e+00    2.090409e+00    2.091210e+00    2.092010e+00    8.928940e-02    9.047735e-01    5.937069e-03    1.677226e+05    1.180431e+04    6.818142e+00    7.325674e-03
    3.125000e+02    2.822250e+00    2.173700e+00    1.041674e+00    1.167310e+00    1.292947e+00    2.089941e+00    2.090736e+00    2.091532e+00    8.844376e-02    9.054280e-01    6.128204e-03    1.697880e+05    1.216800e+04    2.738825e+00    6.882961e-03
    3.124000e+02    3.508950e+00    2.176300e+00    1.075685e+00    1.204760e+00    1.333836e+00    2.089480e+00    2.090270e+00    2.091061e+00    8.760482e-02    9.060699e-01    6.325299e-03    1.718803e+05    1.254314e+04    5.309289e+00    7.401129e-03
    3.123000e+02    3.083650e+00    2.172000e+00    1.110776e+00    1.243378e+00    1.375980e+00    2.089026e+00    2.089811e+00    2.090597e+00    8.677255e-02    9.066989e-01    6.528539e-03    1.739996e+05    1.293009e+04    3.386600e+00    6.754981e-03
    3.122000e+02    4.889250e+00    2.178200e+00    1.146981e+00    1.283200e+00    1.419418e+00    2.088579e+00    2.089360e+00    2.090141e+00    8.594690e-02    9.073150e-01    6.738115e-03    1.761465e+05    1.332924e+04    1.300360e+01    7.892577e-03
    3.121000e+02    3.328850e+00    2.160100e+00    1.184335e+00    1.324262e+00    1.464190e+00    2.088139e+00    2.088916e+00    2.089693e+00    8.512783e-02    9.079179e-01    6.954224e-03    1.783213e+05    1.374098e+04    4.018371e+00    5.067191e-03
    3.120000e+02    2.679950e+00    2.166700e+00    1.222875e+00    1.366605e+00    1.510335e+00    2.087706e+00    2.088479e+00    2.089252e+00    8.431532e-02    9.085076e-01    7.177070e-03    1.805244e+05    1.416572e+04    1.724875e+00    6.118480e-03
    3.119000e+02    2.035070e+00    2.166800e+00    1.262638e+00    1.410268e+00    1.557897e+00    2.087281e+00    2.088050e+00    2.088819e+00    8.350931e-02    9.090838e-01    7.406863e-03    1.827561e+05    1.460387e+04    3.903781e-01    6.201503e-03
    3.118000e+02    4.061350e+00    2.168700e+00    1.303663e+00    1.455291e+00    1.606919e+00    2.086864e+00    2.087629e+00    2.088395e+00    8.270978e-02    9.096464e-01    7.643819e-03    1.850169e+05    1.505586e+04    6.791543e+00    6.572483e-03
    3.117000e+02    2.341050e+00    2.161600e+00    1.345991e+00    1.501718e+00    1.657446e+00    2.086454e+00    2.087216e+00    2.087978e+00    8.191668e-02    9.101952e-01    7.888163e-03    1.873071e+05    1.552215e+04    7.044778e-01    5.533028e-03
    3.116000e+02    3.420950e+00    2.165200e+00    1.389661e+00    1.549593e+00    1.709524e+00    2.086051e+00    2.086810e+00    2.087569e+00    8.112997e-02    9.107299e-01    8.140126e-03    1.896271e+05    1.600319e+04    3.501977e+00    6.144987e-03
    3.115000e+02    3.764450e+00    2.168800e+00    1.434719e+00    1.598961e+00    1.763202e+00    2.085656e+00    2.086412e+00    2.087169e+00    8.034962e-02    9.112504e-01    8.399946e-03    1.919774e+05    1.649946e+04    4.689345e+00    6.787730e-03
    3.114000e+02    2.511250e+00    2.163100e+00    1.481207e+00    1.649868e+00    1.818529e+00    2.085269e+00    2.086023e+00    2.086777e+00    7.957559e-02    9.117565e-01    8.667872e-03    1.943584e+05    1.701146e+04    7.419790e-01    5.940923e-03
    3.113000e+02    2.019030e+00    2.157500e+00    1.529171e+00    1.702364e+00    1.875556e+00    2.084889e+00    2.085641e+00    2.086393e+00    7.880783e-02    9.122480e-01    8.944156e-03    1.967705e+05    1.753969e+04    1.002776e-01    5.163712e-03
    3.112000e+02    2.924050e+00    2.172100e+00    1.578659e+00    1.756498e+00    1.934336e+00    2.084518e+00    2.085268e+00    2.086018e+00    7.804632e-02    9.127246e-01    9.229064e-03    1.992140e+05    1.808467e+04    1.363179e+00    7.539858e-03
    3.111000e+02    2.175570e+00    2.160900e+00    1.629720e+00    1.812322e+00    1.994924e+00    2.084154e+00    2.084903e+00    2.085651e+00    7.729101e-02    9.131861e-01    9.522867e-03    2.016896e+05    1.864696e+04    1.319493e-01    5.775610e-03
    3.110000e+02    3.248750e+00    2.160300e+00    1.682403e+00    1.869889e+00    2.057375e+00    2.083798e+00    2.084546e+00    2.085294e+00    7.654186e-02    9.136323e-01    9.825846e-03    2.041975e+05    1.922711e+04    1.901257e+00    5.738683e-03
    3.109000e+02    4.911150e+00    2.164000e+00    1.736762e+00    1.929255e+00    2.121749e+00    2.083451e+00    2.084198e+00    2.084945e+00    7.579883e-02    9.140629e-01    1.013829e-02    2.067382e+05    1.982570e+04    8.891697e+00    6.368396e-03
    3.108000e+02    3.092850e+00    2.162700e+00    1.792849e+00    1.990477e+00    2.188105e+00    2.083112e+00    2.083858e+00    2.084605e+00    7.506189e-02    9.144776e-01    1.046051e-02    2.093122e+05    2.044332e+04    1.215226e+00    6.216018e-03
    3.107000e+02    3.654350e+00    2.155800e+00    1.850722e+00    2.053614e+00    2.256505e+00    2.082781e+00    2.083528e+00    2.084274e+00    7.433100e-02    9.148762e-01    1.079280e-02    2.119200e+05    2.108061e+04    2.562357e+00    5.223309e-03
    3.106000e+02    2.447510e+00    2.157000e+00    1.910438e+00    2.118726e+00    2.327015e+00    2.082458e+00    2.083206e+00    2.083953e+00    7.360611e-02    9.152584e-01    1.113549e-02    2.145619e+05    2.173819e+04    1.080989e-01    5.445600e-03
    3.105000e+02    3.892850e+00    2.158100e+00    1.972055e+00    2.185877e+00    2.399699e+00    2.082144e+00    2.082893e+00    2.083642e+00    7.288720e-02    9.156239e-01    1.148891e-02    2.172385e+05    2.241672e+04    2.913756e+00    5.656114e-03
    3.104000e+02    4.083750e+00    2.162500e+00    2.035638e+00    2.255133e+00    2.474628e+00    2.081839e+00    2.082589e+00    2.083339e+00    7.217421e-02    9.159724e-01    1.185340e-02    2.199503e+05    2.311690e+04    3.343842e+00    6.385740e-03
    3.103000e+02    3.564450e+00    2.157400e+00    2.101248e+00    2.326559e+00    2.551871e+00    2.081542e+00    2.082295e+00    2.083047e+00    7.146712e-02    9.163035e-01    1.222933e-02    2.226977e+05    2.383941e+04    1.532373e+00    5.640793e-03
    3.102000e+02    4.951750e+00    2.162300e+00    2.168952e+00    2.400228e+00    2.631503e+00    2.081255e+00    2.082010e+00    2.082765e+00    7.076588e-02    9.166171e-01    1.261705e-02    2.254812e+05    2.458500e+04    6.510266e+00    6.446510e-03
    3.101000e+02    4.980950e+00    2.149700e+00    2.238819e+00    2.476209e+00    2.713600e+00    2.080976e+00    2.081735e+00    2.082493e+00    7.007045e-02    9.169126e-01    1.301695e-02    2.283014e+05    2.535441e+04    6.273725e+00    4.619311e-03
    3.100000e+02    4.376050e+00    2.163600e+00    2.310920e+00    2.554580e+00    2.798239e+00    2.080707e+00    2.081469e+00    2.082231e+00    6.938080e-02    9.171898e-01    1.342942e-02    2.311586e+05    2.614841e+04    3.317755e+00    6.745521e-03
    3.099000e+02    5.077850e+00    2.159100e+00    2.385327e+00    2.635415e+00    2.885503e+00    2.080447e+00    2.081213e+00    2.081979e+00    6.869688e-02    9.174482e-01    1.385486e-02    2.340535e+05    2.696782e+04    5.965488e+00    6.066355e-03
    3.098000e+02    4.611250e+00    2.152400e+00    2.462118e+00    2.718796e+00    2.975475e+00    2.080196e+00    2.080968e+00    2.081739e+00    6.801867e-02    9.176876e-01    1.429371e-02    2.369866e+05    2.781346e+04    3.581380e+00    5.102589e-03
    3.097000e+02    3.190250e+00    2.160000e+00    2.541370e+00    2.804806e+00    3.068243e+00    2.079956e+00    2.080732e+00    2.081509e+00    6.734611e-02    9.179075e-01    1.474639e-02    2.399583e+05    2.868619e+04    1.485669e-01    6.283375e-03
    3.096000e+02    2.001600e+00    2.154000e+00    2.623164e+00    2.893530e+00    3.163896e+00    2.079725e+00    2.080507e+00    2.081290e+00    6.667917e-02    9.181075e-01    1.521335e-02    2.429693e+05    2.958690e+04    7.955397e-01    5.401166e-03
    3.095000e+02    4.859850e+00    2.153800e+00    2.707586e+00    2.985057e+00    3.262529e+00    2.079503e+00    2.080293e+00    2.081083e+00    6.601781e-02    9.182871e-01    1.569507e-02    2.460200e+05    3.051649e+04    3.514847e+00    5.403258e-03
    3.094000e+02    3.728850e+00    2.151800e+00    2.794723e+00    3.079480e+00    3.364237e+00    2.079292e+00    2.080090e+00    2.080887e+00    6.536200e-02    9.184460e-01    1.619203e-02    2.491111e+05    3.147592e+04    4.216819e-01    5.142359e-03
    3.093000e+02    4.990450e+00    2.145900e+00    2.884664e+00    3.176892e+00    3.469120e+00    2.079092e+00    2.079897e+00    2.080703e+00    6.471169e-02    9.185836e-01    1.670472e-02    2.522430e+05    3.246617e+04    3.288992e+00    4.356339e-03
    3.092000e+02    4.638650e+00    2.154100e+00    2.977505e+00    3.277394e+00    3.577283e+00    2.078902e+00    2.079716e+00    2.080531e+00    6.406684e-02    9.186995e-01    1.723368e-02    2.554164e+05    3.348824e+04    1.853018e+00    5.532923e-03
    3.091000e+02    5.361750e+00    2.143000e+00    3.073342e+00    3.381087e+00    3.688832e+00    2.078723e+00    2.079547e+00    2.080371e+00    6.342743e-02    9.187931e-01    1.777943e-02    2.586317e+05    3.454318e+04    3.923026e+00    4.026304e-03
    3.090000e+02    2.613150e+00    2.142600e+00    3.172275e+00    3.488077e+00    3.803879e+00    2.078554e+00    2.079389e+00    2.080224e+00    6.279340e-02    9.188641e-01    1.834254e-02    2.618897e+05    3.563207e+04    7.654977e-01    3.995627e-03
    3.089000e+02    4.290050e+00    2.147700e+00    3.274411e+00    3.598475e+00    3.922539e+00    2.078397e+00    2.079243e+00    2.080089e+00    6.216471e-02    9.189117e-01    1.892358e-02    2.651909e+05    3.675601e+04    4.782760e-01    4.686332e-03
    3.088000e+02    4.706850e+00    2.144400e+00    3.379856e+00    3.712394e+00    4.044931e+00    2.078252e+00    2.079110e+00    2.079968e+00    6.154134e-02    9.189355e-01    1.952315e-02    2.685358e+05    3.791618e+04    9.889430e-01    4.262832e-03
    3.087000e+02    4.361450e+00    2.147300e+00    3.488724e+00    3.829952e+00    4.171180e+00    2.078118e+00    2.078989e+00    2.079859e+00    6.092324e-02    9.189349e-01    2.014188e-02    2.719252e+05    3.911375e+04    2.824900e-01    4.666452e-03
    3.086000e+02    2.512150e+00    2.138400e+00    3.601131e+00    3.951272e+00    4.301413e+00    2.077996e+00    2.078880e+00    2.079765e+00    6.031037e-02    9.189092e-01    2.078040e-02    2.753595e+05    4.034996e+04    2.071073e+00    3.542597e-03
    3.085000e+02    4.375150e+00    2.148700e+00    3.717198e+00    4.076481e+00    4.435765e+00    2.077886e+00    2.078785e+00    2.079684e+00    5.970270e-02    9.188579e-01    2.143940e-02    2.788396e+05    4.162608e+04    8.920297e-02    4.888098e-03
