     Temperature          CDdata          UVdata          FLdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV    LowerBoundFL           FLfit    UpperBoundFL         PhiMono        PhiOligo         PhiPoly            Knuc             Kel      ResidualCD      ResidualUV      ResidualFL
    3.394000e+02   -9.903400e-02    2.623600e-01    2.115550e-02    2.362340e-05    2.422761e-05    2.483182e-05    2.609925e-01    2.611144e-01    2.612362e-01    1.537514e-02    1.576838e-02    1.616163e-02    9.256822e-01    7.431783e-02    2.879912e-14    8.183417e+03    6.608824e+00    9.812533e-03    1.551654e-06    2.902101e-05
    3.393000e+02   -4.325200e-02    2.626500e-01    2.098910e-02    2.384939e-05    2.445727e-05    2.506516e-05    2.609455e-01    2.610680e-01    2.611906e-01    1.552222e-02    1.591786e-02    1.631349e-02    9.249777e-01    7.502231e-02    3.117081e-14    8.268825e+03    6.781150e+00    1.872852e-03    2.502618e-06    2.571749e-05
    3.392000e+02   -2.228700e-02    2.630200e-01    2.106360e-02    2.407749e-05    2.468903e-05    2.530057e-05    2.608980e-01    2.610213e-01    2.611446e-01    1.567066e-02    1.606870e-02    1.646673e-02    9.242668e-01    7.573322e-02    3.455894e-14    8.355175e+03    6.958075e+00    4.978115e-04    3.994809e-06    2.494907e-05
    3.391000e+02   -1.223250e-01    2.620700e-01    2.151130e-02    2.430765e-05    2.492290e-05    2.553816e-05    2.608501e-01    2.609741e-01    2.610982e-01    1.582047e-02    1.622091e-02    1.662135e-02    9.235494e-01    7.645062e-02    3.777767e-14    8.442479e+03    7.139725e+00    1.496950e-02    1.200917e-06    2.798823e-05
    3.390000e+02   -2.074080e-01    2.616300e-01    2.117180e-02    2.453994e-05    2.515890e-05    2.577787e-05    2.608017e-01    2.609265e-01    2.610514e-01    1.597166e-02    1.637451e-02    1.677736e-02    9.228255e-01    7.717455e-02    4.167402e-14    8.530747e+03    7.326228e+00    4.302852e-02    4.948485e-07    2.301400e-05
    3.389000e+02    1.934200e-02    2.618800e-01    2.122270e-02    2.477437e-05    2.539705e-05    2.601974e-05    2.607529e-01    2.608785e-01    2.610041e-01    1.612423e-02    1.652951e-02    1.693478e-02    9.220949e-01    7.790506e-02    4.540097e-14    8.619992e+03    7.517717e+00    3.731312e-04    1.002960e-06    2.202607e-05
    3.388000e+02   -1.766490e-01    2.632300e-01    2.168220e-02    2.501095e-05    2.563736e-05    2.626378e-05    2.607037e-01    2.608301e-01    2.609564e-01    1.627821e-02    1.668591e-02    1.709361e-02    9.213578e-01    7.864221e-02    4.963613e-14    8.710223e+03    7.714330e+00    3.121393e-02    5.759706e-06    2.496291e-05
    3.387000e+02   -1.492340e-01    2.623700e-01    2.199460e-02    2.524970e-05    2.587985e-05    2.651000e-05    2.606541e-01    2.607812e-01    2.609082e-01    1.643359e-02    1.684373e-02    1.725387e-02    9.206140e-01    7.938604e-02    5.454892e-14    8.801453e+03    7.916205e+00    2.227851e-02    2.524408e-06    2.653142e-05
    3.386000e+02   -7.680000e-02    2.613600e-01    2.225510e-02    2.549062e-05    2.612454e-05    2.675846e-05    2.606040e-01    2.607318e-01    2.608597e-01    1.659040e-02    1.700299e-02    1.741557e-02    9.198634e-01    8.013661e-02    6.013934e-14    8.893693e+03    8.123486e+00    5.902253e-03    3.946113e-07    2.758470e-05
    3.385000e+02   -6.595500e-02    2.609700e-01    2.263620e-02    2.573374e-05    2.637144e-05    2.700913e-05    2.605534e-01    2.606820e-01    2.608106e-01    1.674864e-02    1.716368e-02    1.757872e-02    9.191060e-01    8.089397e-02    6.572976e-14    8.986955e+03    8.336323e+00    4.353541e-03    8.292652e-08    2.994849e-05
    3.384000e+02    5.275300e-02    2.617500e-01    2.268400e-02    2.597910e-05    2.662056e-05    2.726203e-05    2.605024e-01    2.606318e-01    2.607612e-01    1.690832e-02    1.732582e-02    1.774332e-02    9.183418e-01    8.165817e-02    7.165899e-14    9.081251e+03    8.554866e+00    2.780071e-03    1.250389e-06    2.871008e-05
    3.383000e+02   -2.343400e-02    2.616800e-01    2.186070e-02    2.622668e-05    2.687194e-05    2.751720e-05    2.604510e-01    2.605811e-01    2.607112e-01    1.706946e-02    1.748943e-02    1.790939e-02    9.175707e-01    8.242925e-02    7.894347e-14    9.176594e+03    8.779273e+00    5.504125e-04    1.207579e-06    1.910803e-05
    3.382000e+02    1.610630e-01    2.616700e-01    2.311350e-02    2.647651e-05    2.712558e-05    2.777465e-05    2.603991e-01    2.605300e-01    2.606608e-01    1.723207e-02    1.765451e-02    1.807694e-02    9.167927e-01    8.320728e-02    8.690558e-14    9.272994e+03    9.009705e+00    2.593255e-02    1.299707e-06    2.980062e-05
    3.381000e+02   -3.125800e-02    2.618700e-01    2.299030e-02    2.672862e-05    2.738149e-05    2.803437e-05    2.603467e-01    2.604784e-01    2.606100e-01    1.739614e-02    1.782107e-02    1.824599e-02    9.160077e-01    8.399230e-02    9.469828e-14    9.370465e+03    9.246327e+00    9.787751e-04    1.936701e-06    2.672097e-05
    3.380000e+02    1.645100e-02    2.612100e-01    2.332220e-02    2.698299e-05    2.763971e-05    2.829643e-05    2.602938e-01    2.604263e-01    2.605587e-01    1.756171e-02    1.798912e-02    1.841654e-02    9.152156e-01    8.478437e-02    1.043545e-13    9.469019e+03    9.489308e+00    2.697268e-04    6.142241e-07    2.844170e-05
    3.379000e+02    1.217180e-01    2.607000e-01    2.420080e-02    2.723969e-05    2.790023e-05    2.856078e-05    2.602405e-01    2.603737e-01    2.605069e-01    1.772878e-02    1.815869e-02    1.858859e-02    9.144165e-01    8.558353e-02    1.145188e-13    9.568669e+03    9.738824e+00    1.480848e-02    1.064466e-07    3.650714e-05
    3.378000e+02    8.121800e-02    2.608700e-01    2.233980e-02    2.749872e-05    2.816309e-05    2.882746e-05    2.601868e-01    2.603207e-01    2.604547e-01    1.789735e-02    1.832977e-02    1.876218e-02    9.136102e-01    8.638985e-02    1.253609e-13    9.669428e+03    9.995055e+00    6.591790e-03    3.016959e-07    1.608038e-05
    3.377000e+02   -1.777000e-02    2.618200e-01    2.290530e-02    2.776006e-05    2.842830e-05    2.909654e-05    2.601325e-01    2.602673e-01    2.604020e-01    1.806745e-02    1.850237e-02    1.893730e-02    9.127966e-01    8.720336e-02    1.373887e-13    9.771308e+03    1.025818e+01    3.167840e-04    2.411029e-06    1.938577e-05
    3.376000e+02   -3.749100e-02    2.612500e-01    2.418320e-02    2.802375e-05    2.869587e-05    2.936798e-05    2.600778e-01    2.602133e-01    2.603488e-01    1.823908e-02    1.867652e-02    1.911396e-02    9.119759e-01    8.802413e-02    1.509413e-13    9.874323e+03    1.052840e+01    1.407728e-03    1.074760e-06    3.032353e-05
    3.375000e+02    3.940900e-02    2.607800e-01    2.394320e-02    2.828983e-05    2.896582e-05    2.964182e-05    2.600225e-01    2.601589e-01    2.602952e-01    1.841225e-02    1.885222e-02    1.929218e-02    9.111478e-01    8.885220e-02    1.653408e-13    9.978486e+03    1.080591e+01    1.550787e-03    3.858195e-07    2.591812e-05
    3.374000e+02   -2.508960e-01    2.609600e-01    2.327290e-02    2.855830e-05    2.923817e-05    2.991804e-05    2.599668e-01    2.601039e-01    2.602410e-01    1.858698e-02    1.902947e-02    1.947197e-02    9.103124e-01    8.968763e-02    1.814345e-13    1.008381e+04    1.109090e+01    6.296348e-02    7.328473e-07    1.800667e-05
    3.373000e+02   -8.337200e-02    2.593700e-01    2.318880e-02    2.882917e-05    2.951294e-05    3.019671e-05    2.599106e-01    2.600485e-01    2.601864e-01    1.876327e-02    1.920830e-02    1.965333e-02    9.094695e-01    9.053048e-02    1.992222e-13    1.019031e+04    1.138358e+01    6.955812e-03    4.603983e-07    1.584435e-05
    3.372000e+02   -1.137620e-01    2.613400e-01    2.449430e-02    2.910247e-05    2.979014e-05    3.047781e-05    2.598540e-01    2.599926e-01    2.601313e-01    1.894114e-02    1.938872e-02    1.983629e-02    9.086192e-01    9.138078e-02    2.181957e-13    1.029800e+04    1.168416e+01    1.294857e-02    1.815413e-06    2.606697e-05
    3.371000e+02   -8.100400e-02    2.604700e-01    2.625390e-02    2.937819e-05    3.006979e-05    3.076139e-05    2.597968e-01    2.599362e-01    2.600757e-01    1.912060e-02    1.957073e-02    2.002085e-02    9.077614e-01    9.223860e-02    2.395409e-13    1.040689e+04    1.199287e+01    6.566520e-03    2.849060e-07    4.466482e-05
    3.370000e+02    3.582000e-02    2.607400e-01    2.526500e-02    2.965638e-05    3.035191e-05    3.104743e-05    2.597391e-01    2.598793e-01    2.600196e-01    1.930166e-02    1.975434e-02    2.020702e-02    9.068960e-01    9.310400e-02    2.629190e-13    1.051700e+04    1.230993e+01    1.280899e-03    7.407299e-07    3.036737e-05
    3.369000e+02   -7.908300e-02    2.601100e-01    2.466380e-02    2.993705e-05    3.063651e-05    3.133597e-05    2.596809e-01    2.598220e-01    2.599630e-01    1.948433e-02    1.993957e-02    2.039481e-02    9.060230e-01    9.397701e-02    2.884994e-13    1.062834e+04    1.263556e+01    6.258968e-03    8.297198e-08    2.231833e-05
    3.368000e+02   -6.766800e-02    2.593500e-01    2.553590e-02    3.022021e-05    3.092361e-05    3.162702e-05    2.596222e-01    2.597641e-01    2.599059e-01    1.966863e-02    2.012643e-02    2.058424e-02    9.051423e-01    9.485770e-02    3.162821e-13    1.074093e+04    1.297001e+01    4.583144e-03    1.714415e-07    2.926234e-05
    3.367000e+02    2.174800e-02    2.604200e-01    2.460980e-02    3.050589e-05    3.121324e-05    3.192058e-05    2.595630e-01    2.597057e-01    2.598483e-01    1.985455e-02    2.031493e-02    2.077531e-02    9.042539e-01    9.574611e-02    3.472835e-13    1.085477e+04    1.331351e+01    4.716188e-04    5.102952e-07    1.844589e-05
    3.366000e+02    2.877500e-02    2.592200e-01    2.598950e-02    3.079409e-05    3.150540e-05    3.221671e-05    2.595033e-01    2.596467e-01    2.597902e-01    2.004213e-02    2.050508e-02    2.096804e-02    9.033577e-01    9.664231e-02    3.808260e-13    1.096989e+04    1.366633e+01    8.261885e-04    1.821024e-07    3.007884e-05
    3.365000e+02   -2.599790e-01    2.593900e-01    2.518580e-02    3.108484e-05    3.180012e-05    3.251539e-05    2.594431e-01    2.595873e-01    2.597315e-01    2.023136e-02    2.069690e-02    2.116243e-02    9.024537e-01    9.754634e-02    4.180955e-13    1.108631e+04    1.402871e+01    6.760562e-02    3.892871e-08    2.015027e-05
    3.364000e+02   -3.551800e-02    2.597800e-01    2.541550e-02    3.137814e-05    3.209740e-05    3.281666e-05    2.593823e-01    2.595273e-01    2.596724e-01    2.042225e-02    2.089038e-02    2.135851e-02    9.015417e-01    9.845826e-02    4.248717e-13    1.120403e+04    1.440093e+01    1.263809e-03    6.382993e-08    2.047670e-05
    3.363000e+02    4.559800e-02    2.599100e-01    2.510110e-02    3.167402e-05    3.239727e-05    3.312053e-05    2.593210e-01    2.594669e-01    2.596127e-01    2.061483e-02    2.108555e-02    2.155627e-02    9.006219e-01    9.937812e-02    4.704421e-13    1.132306e+04    1.478325e+01    2.076224e-03    1.963529e-07    1.612463e-05
    3.362000e+02   -7.383700e-02    2.597800e-01    2.636940e-02    3.197250e-05    3.269975e-05    3.342701e-05    2.592592e-01    2.594059e-01    2.595525e-01    2.080910e-02    2.128242e-02    2.175574e-02    8.996940e-01    1.003060e-01    5.205864e-13    1.144344e+04    1.517596e+01    5.456733e-03    1.399614e-07    2.587739e-05
    3.361000e+02    3.687600e-02    2.596000e-01    2.617640e-02    3.227363e-05    3.300486e-05    3.373609e-05    2.591969e-01    2.593444e-01    2.594918e-01    2.100507e-02    2.148099e-02    2.195692e-02    8.987581e-01    1.012419e-01    5.753048e-13    1.156517e+04    1.557935e+01    1.357406e-03    6.535177e-08    2.204686e-05
    3.360000e+02   -1.593900e-02    2.599400e-01    2.707210e-02    3.257736e-05    3.331260e-05    3.404785e-05    2.591340e-01    2.592823e-01    2.594306e-01    2.120275e-02    2.168128e-02    2.215981e-02    8.978141e-01    1.021859e-01    6.352747e-13    1.168826e+04    1.599371e+01    2.551148e-04    4.325669e-07    2.906090e-05
    3.359000e+02    2.489820e-01    2.585300e-01    2.692960e-02    3.288374e-05    3.362300e-05    3.436226e-05    2.590706e-01    2.592197e-01    2.593688e-01    2.140216e-02    2.188331e-02    2.236445e-02    8.968620e-01    1.031380e-01    6.960917e-13    1.181275e+04    1.641934e+01    6.197529e-02    4.756967e-07    2.546509e-05
    3.358000e+02    5.610400e-02    2.586100e-01    2.763080e-02    3.319280e-05    3.393608e-05    3.467935e-05    2.590067e-01    2.591566e-01    2.593065e-01    2.160331e-02    2.208707e-02    2.257083e-02    8.959016e-01    1.040984e-01    7.618214e-13    1.193863e+04    1.685657e+01    3.143852e-03    2.987433e-07    3.073296e-05
    3.357000e+02    4.289700e-02    2.581600e-01    2.670430e-02    3.350453e-05    3.425185e-05    3.499916e-05    2.589422e-01    2.590929e-01    2.592436e-01    2.180620e-02    2.229258e-02    2.277896e-02    8.949330e-01    1.050670e-01    8.344969e-13    1.206593e+04    1.730571e+01    1.837215e-03    8.702982e-07    1.946325e-05
    3.356000e+02   -1.872150e-01    2.588000e-01    2.779340e-02    3.381897e-05    3.457032e-05    3.532168e-05    2.588772e-01    2.590287e-01    2.591802e-01    2.201086e-02    2.249986e-02    2.298887e-02    8.939561e-01    1.060439e-01    9.132709e-13    1.219467e+04    1.776709e+01    3.506240e-02    5.229224e-08    2.802155e-05
    3.355000e+02   -1.241900e-01    2.589000e-01    2.810650e-02    3.413614e-05    3.489153e-05    3.564692e-05    2.588116e-01    2.589639e-01    2.591162e-01    2.221728e-02    2.270891e-02    2.320055e-02    8.929708e-01    1.070292e-01    1.000346e-12    1.232485e+04    1.824106e+01    1.543182e-02    4.083510e-09    2.913393e-05
    3.354000e+02   -6.804500e-02    2.583800e-01    2.786930e-02    3.445605e-05    3.521548e-05    3.597491e-05    2.587454e-01    2.588986e-01    2.590517e-01    2.242549e-02    2.291975e-02    2.341402e-02    8.919771e-01    1.080229e-01    1.095044e-12    1.245651e+04    1.872797e+01    4.634916e-03    2.689215e-07    2.449802e-05
    3.353000e+02   -3.607800e-02    2.584600e-01    2.759960e-02    3.477871e-05    3.554219e-05    3.630567e-05    2.586787e-01    2.588327e-01    2.589866e-01    2.263549e-02    2.313239e-02    2.362929e-02    8.909750e-01    1.090250e-01    1.199229e-12    1.258965e+04    1.922818e+01    1.304188e-03    1.389006e-07    1.995598e-05
    3.352000e+02   -1.166010e-01    2.581300e-01    2.923830e-02    3.510414e-05    3.587167e-05    3.663921e-05    2.586115e-01    2.587662e-01    2.589210e-01    2.284729e-02    2.334683e-02    2.384637e-02    8.899643e-01    1.100357e-01    1.312901e-12    1.272429e+04    1.974206e+01    1.360416e-02    4.048151e-07    3.470940e-05
    3.351000e+02    5.477600e-02    2.568800e-01    2.839760e-02    3.543237e-05    3.620396e-05    3.697555e-05    2.585437e-01    2.586992e-01    2.588548e-01    2.306091e-02    2.356309e-02    2.406528e-02    8.889450e-01    1.110550e-01    1.437415e-12    1.286046e+04    2.026999e+01    2.996445e-03    3.309650e-06    2.337244e-05
    3.350000e+02    3.560000e-02    2.584100e-01    2.922540e-02    3.576340e-05    3.653905e-05    3.731471e-05    2.584752e-01    2.586317e-01    2.587881e-01    2.327636e-02    2.378119e-02    2.428602e-02    8.879171e-01    1.120829e-01    1.573618e-12    1.299817e+04    2.081237e+01    1.264760e-03    4.913783e-08    2.963944e-05
    3.349000e+02   -7.356000e-02    2.583900e-01    2.851660e-02    3.609726e-05    3.687698e-05    3.765671e-05    2.584063e-01    2.585635e-01    2.587208e-01    2.349364e-02    2.400112e-02    2.450860e-02    8.868805e-01    1.131195e-01    1.722696e-12    1.313743e+04    2.136960e+01    5.416500e-03    3.011137e-08    2.038953e-05
    3.348000e+02   -2.529900e-02    2.569700e-01    2.992920e-02    3.643396e-05    3.721775e-05    3.800155e-05    2.583368e-01    2.584948e-01    2.586529e-01    2.371278e-02    2.422291e-02    2.473304e-02    8.858352e-01    1.141648e-01    1.885834e-12    1.327827e+04    2.194209e+01    6.419239e-04    2.325039e-06    3.256174e-05
    3.347000e+02    2.371480e-01    2.569300e-01    3.012560e-02    3.677351e-05    3.756139e-05    3.834927e-05    2.582666e-01    2.584255e-01    2.585844e-01    2.393378e-02    2.444656e-02    2.495934e-02    8.847811e-01    1.152189e-01    2.063881e-12    1.342071e+04    2.253028e+01    5.622136e-02    2.236557e-06    3.225148e-05
    3.346000e+02    1.001770e-01    2.572400e-01    2.985430e-02    3.711594e-05    3.790790e-05    3.869988e-05    2.581959e-01    2.583556e-01    2.585153e-01    2.415665e-02    2.467209e-02    2.518752e-02    8.837182e-01    1.162818e-01    2.259545e-12    1.356476e+04    2.313460e+01    1.002784e-02    1.244643e-06    2.685534e-05
    3.345000e+02    1.661640e-01    2.569200e-01    3.028540e-02    3.746127e-05    3.825732e-05    3.905337e-05    2.581247e-01    2.582852e-01    2.584457e-01    2.438140e-02    2.489950e-02    2.541759e-02    8.826464e-01    1.173536e-01    2.473167e-12    1.371044e+04    2.375550e+01    2.759776e-02    1.863703e-06    2.900795e-05
    3.344000e+02   -8.659500e-02    2.565800e-01    3.017890e-02    3.780952e-05    3.860965e-05    3.940978e-05    2.580528e-01    2.582141e-01    2.583755e-01    2.460805e-02    2.512881e-02    2.564956e-02    8.815657e-01    1.184343e-01    2.706948e-12    1.385778e+04    2.439346e+01    7.505382e-03    2.670371e-06    2.550346e-05
    3.343000e+02    1.428200e-02    2.568100e-01    3.173770e-02    3.816067e-05    3.896490e-05    3.976916e-05    2.579803e-01    2.581425e-01    2.583047e-01    2.483660e-02    2.536002e-02    2.588344e-02    8.804759e-01    1.195241e-01    2.962244e-12    1.400679e+04    2.504894e+01    2.028640e-04    1.775523e-06    4.067480e-05
    3.342000e+02    2.457000e-03    2.574100e-01    3.052400e-02    3.851480e-05    3.932311e-05    4.013144e-05    2.579072e-01    2.580703e-01    2.582333e-01    2.506707e-02    2.559315e-02    2.611923e-02    8.793772e-01    1.206229e-01    3.242612e-12    1.415750e+04    2.572245e+01    5.845162e-06    4.359352e-07    2.431325e-05
    3.341000e+02   -6.339300e-02    2.562500e-01    2.995160e-02    3.887188e-05    3.968428e-05    4.049671e-05    2.578336e-01    2.579974e-01    2.581613e-01    2.529947e-02    2.582822e-02    2.635696e-02    8.782693e-01    1.217307e-01    3.548221e-12    1.430991e+04    2.641448e+01    4.023705e-03    3.053486e-06    1.700230e-05
    3.340000e+02    3.291000e-02    2.568800e-01    3.019000e-02    3.923193e-05    4.004843e-05    4.086496e-05    2.577593e-01    2.579240e-01    2.580886e-01    2.553381e-02    2.606522e-02    2.659663e-02    8.771523e-01    1.228477e-01    3.882799e-12    1.446406e+04    2.712557e+01    1.080434e-03    1.089916e-06    1.701383e-05
    3.339000e+02   -5.525000e-03    2.563400e-01    3.251770e-02    3.959498e-05    4.041558e-05    4.123621e-05    2.576845e-01    2.578499e-01    2.580154e-01    2.577009e-02    2.630417e-02    2.683825e-02    8.760261e-01    1.239739e-01    4.248717e-12    1.461997e+04    2.785624e+01    3.097385e-05    2.279960e-06    3.860796e-05
    3.338000e+02    1.531980e-01    2.568600e-01    3.080220e-02    3.996107e-05    4.078575e-05    4.161045e-05    2.576090e-01    2.577753e-01    2.579416e-01    2.600834e-02    2.654508e-02    2.708183e-02    8.748906e-01    1.251094e-01    4.649194e-12    1.477765e+04    2.860705e+01    2.345713e-02    8.377910e-07    1.812304e-05
    3.337000e+02   -8.300300e-02    2.562400e-01    3.150710e-02    4.033017e-05    4.115894e-05    4.198775e-05    2.575329e-01    2.577001e-01    2.578672e-01    2.624856e-02    2.678797e-02    2.732738e-02    8.737459e-01    1.262541e-01    5.086772e-12    1.493712e+04    2.937856e+01    6.896332e-03    2.131758e-06    2.227020e-05
    3.336000e+02   -3.242900e-02    2.561400e-01    3.179680e-02    4.070229e-05    4.153518e-05    4.236811e-05    2.574562e-01    2.576242e-01    2.577921e-01    2.649076e-02    2.703284e-02    2.757492e-02    8.725918e-01    1.274082e-01    5.565176e-12    1.509842e+04    3.017136e+01    1.054336e-03    2.202804e-06    2.269535e-05
    3.335000e+02   -8.298600e-02    2.557000e-01    3.230330e-02    4.107749e-05    4.191448e-05    4.275153e-05    2.573789e-01    2.575477e-01    2.577165e-01    2.673495e-02    2.727970e-02    2.782444e-02    8.714283e-01    1.285717e-01    6.088303e-12    1.526155e+04    3.098605e+01    6.893635e-03    3.413987e-06    2.523659e-05
    3.334000e+02   -1.218760e-01    2.553500e-01    3.157590e-02    4.145577e-05    4.229687e-05    4.313801e-05    2.573010e-01    2.574706e-01    2.576402e-01    2.698114e-02    2.752856e-02    2.807598e-02    8.702554e-01    1.297446e-01    6.660898e-12    1.542655e+04    3.182325e+01    1.486407e-02    4.496902e-06    1.638096e-05
    3.333000e+02   -2.214700e-02    2.560700e-01    3.158260e-02    4.183716e-05    4.268234e-05    4.352759e-05    2.572224e-01    2.573929e-01    2.575633e-01    2.722935e-02    2.777944e-02    2.832952e-02    8.690730e-01    1.309270e-01    7.286008e-12    1.559343e+04    3.268359e+01    4.923820e-04    1.749955e-06    1.446405e-05
    3.332000e+02    1.145000e-02    2.551300e-01    3.336340e-02    4.222161e-05    4.307093e-05    4.392019e-05    2.571432e-01    2.573145e-01    2.574858e-01    2.747959e-02    2.803234e-02    2.858509e-02    8.678811e-01    1.321190e-01    7.969902e-12    1.576222e+04    3.356773e+01    1.301180e-04    4.772041e-06    2.842022e-05
    3.331000e+02    1.341830e-01    2.549600e-01    3.262010e-02    4.260921e-05    4.346264e-05    4.431603e-05    2.570634e-01    2.572355e-01    2.574076e-01    2.773186e-02    2.828727e-02    2.884269e-02    8.666795e-01    1.333205e-01    8.717324e-12    1.593294e+04    3.447633e+01    1.799341e-02    5.177953e-06    1.877339e-05
    3.330000e+02    6.019300e-02    2.550000e-01    3.309530e-02    4.299999e-05    4.385750e-05    4.471499e-05    2.569830e-01    2.571559e-01    2.573288e-01    2.798617e-02    2.854425e-02    2.910234e-02    8.654684e-01    1.345317e-01    9.534711e-12    1.610561e+04    3.541010e+01    3.617919e-03    4.647859e-06    2.071203e-05
    3.329000e+02    1.769430e-01    2.540500e-01    3.252810e-02    4.339391e-05    4.425551e-05    4.511711e-05    2.569019e-01    2.570756e-01    2.572494e-01    2.824254e-02    2.880329e-02    2.936403e-02    8.642475e-01    1.357525e-01    1.042765e-11    1.628026e+04    3.636974e+01    3.129317e-02    9.154442e-06    1.387424e-05
    3.328000e+02    1.816670e-01    2.548700e-01    3.350600e-02    4.379100e-05    4.465670e-05    4.552239e-05    2.568202e-01    2.569947e-01    2.571693e-01    2.850097e-02    2.906438e-02    2.962779e-02    8.630169e-01    1.369831e-01    1.140411e-11    1.645691e+04    3.735599e+01    3.298668e-02    4.514490e-06    1.972796e-05
    3.327000e+02    1.580050e-01    2.542100e-01    3.346160e-02    4.419131e-05    4.506107e-05    4.593084e-05    2.567378e-01    2.569132e-01    2.570886e-01    2.876148e-02    2.932756e-02    2.989363e-02    8.617766e-01    1.382234e-01    1.247087e-11    1.663558e+04    3.836961e+01    2.495134e-02    7.307248e-06    1.709033e-05
    3.326000e+02   -1.193450e-01    2.544700e-01    3.496900e-02    4.459478e-05    4.546865e-05    4.634252e-05    2.566548e-01    2.568310e-01    2.570072e-01    2.902408e-02    2.959281e-02    3.016154e-02    8.605264e-01    1.394736e-01    1.363655e-11    1.681631e+04    3.941136e+01    1.425408e-02    5.574348e-06    2.890341e-05
    3.325000e+02   -4.250500e-02    2.545700e-01    3.381210e-02    4.500150e-05    4.587945e-05    4.675740e-05    2.565711e-01    2.567482e-01    2.569252e-01    2.928877e-02    2.986016e-02    3.043155e-02    8.592664e-01    1.407336e-01    1.491015e-11    1.699910e+04    4.048204e+01    1.810577e-03    4.744427e-06    1.561783e-05
    3.324000e+02    1.575000e-02    2.549600e-01    3.475950e-02    4.541145e-05    4.629348e-05    4.717551e-05    2.564868e-01    2.566647e-01    2.568426e-01    2.955556e-02    3.012961e-02    3.070366e-02    8.579964e-01    1.420036e-01    1.630200e-11    1.718400e+04    4.158249e+01    2.466064e-04    2.905947e-06    2.143587e-05
    3.323000e+02    8.064400e-02    2.542000e-01    3.429890e-02    4.582463e-05    4.671076e-05    4.759688e-05    2.564019e-01    2.565805e-01    2.567592e-01    2.982448e-02    3.040118e-02    3.097788e-02    8.567165e-01    1.432835e-01    1.782242e-11    1.737102e+04    4.271353e+01    6.495923e-03    5.666984e-06    1.519225e-05
    3.322000e+02   -4.505000e-02    2.540800e-01    3.436150e-02    4.624111e-05    4.713130e-05    4.802149e-05    2.563162e-01    2.564957e-01    2.566753e-01    3.009551e-02    3.067486e-02    3.125422e-02    8.554266e-01    1.445734e-01    1.948345e-11    1.756019e+04    4.387605e+01    2.033751e-03    5.835818e-06    1.359129e-05
    3.321000e+02    1.039580e-01    2.529000e-01    3.559030e-02    4.666088e-05    4.755512e-05    4.844937e-05    2.562300e-01    2.564103e-01    2.565906e-01    3.036868e-02    3.095068e-02    3.153268e-02    8.541266e-01    1.458734e-01    2.129813e-11    1.775153e+04    4.507094e+01    1.079738e-02    1.232210e-05    2.152605e-05
    3.320000e+02    9.978500e-02    2.530900e-01    3.614590e-02    4.708391e-05    4.798224e-05    4.888056e-05    2.561430e-01    2.563242e-01    2.565053e-01    3.064400e-02    3.122864e-02    3.181328e-02    8.528166e-01    1.471834e-01    2.328002e-11    1.794508e+04    4.629912e+01    9.947473e-03    1.045981e-05    2.417943e-05
    3.319000e+02   -4.790000e-04    2.539800e-01    3.555980e-02    4.751028e-05    4.841266e-05    4.931503e-05    2.560554e-01    2.562374e-01    2.564193e-01    3.092146e-02    3.150875e-02    3.209604e-02    8.514964e-01    1.485036e-01    2.544555e-11    1.814086e+04    4.756154e+01    2.781641e-07    5.095736e-06    1.641101e-05
    3.318000e+02    9.918400e-02    2.531200e-01    3.602520e-02    4.793994e-05    4.884640e-05    4.975285e-05    2.559671e-01    2.561499e-01    2.563327e-01    3.120110e-02    3.179102e-02    3.238094e-02    8.501661e-01    1.498339e-01    2.780979e-11    1.833889e+04    4.885917e+01    9.827779e-03    9.180393e-06    1.792830e-05
    3.317000e+02    1.572210e-01    2.524300e-01    3.734410e-02    4.837297e-05    4.928347e-05    5.019396e-05    2.558782e-01    2.560618e-01    2.562454e-01    3.148290e-02    3.207545e-02    3.266801e-02    8.488255e-01    1.511745e-01    3.039171e-11    1.853921e+04    5.019302e+01    2.470295e-02    1.318988e-05    2.775864e-05
    3.316000e+02    3.237300e-02    2.522300e-01    3.644970e-02    4.880934e-05    4.972389e-05    5.063844e-05    2.557886e-01    2.559730e-01    2.561574e-01    3.176688e-02    3.236206e-02    3.295725e-02    8.474747e-01    1.525253e-01    3.321081e-11    1.874183e+04    5.156413e+01    1.044794e-03    1.400993e-05    1.670877e-05
    3.315000e+02    1.342440e-01    2.531100e-01    3.640980e-02    4.924910e-05    5.016768e-05    5.108625e-05    2.556983e-01    2.558835e-01    2.560687e-01    3.205305e-02    3.265086e-02    3.324867e-02    8.461135e-01    1.538865e-01    3.628909e-11    1.894680e+04    5.297354e+01    1.800799e-02    7.692324e-06    1.412963e-05
    3.314000e+02    3.229100e-02    2.534800e-01    3.709390e-02    4.969223e-05    5.061484e-05    5.153745e-05    2.556073e-01    2.557933e-01    2.559794e-01    3.234142e-02    3.294185e-02    3.354228e-02    8.447421e-01    1.552579e-01    3.964978e-11    1.915413e+04    5.442237e+01    1.039442e-03    5.351561e-06    1.723952e-05
