     Temperature          CDdata          UVdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV         PhiMono        PhiOligo         PhiPoly            Knuc             Kel      ResidualCD      ResidualUV
    3.400000e+02    4.485850e+00    4.141000e+00    3.783922e-03    3.844058e-03    3.904194e-03    3.972558e+00    3.979588e+00    3.986618e+00    4.391206e-01    5.608789e-01    4.924413e-07    7.690167e+03    5.664834e+00    2.008838e+01    2.605373e-02
    3.399000e+02   -1.877100e-01    4.145300e+00    3.807107e-03    3.868767e-03    3.930427e-03    3.969979e+00    3.976981e+00    3.983984e+00    4.368376e-01    5.631619e-01    5.182919e-07    7.770142e+03    5.812018e+00    3.670242e-02    2.833111e-02
    3.398000e+02    1.603010e+00    4.148200e+00    3.830644e-03    3.893947e-03    3.957251e-03    3.967402e+00    3.974377e+00    3.981352e+00    4.345566e-01    5.654429e-01    5.454206e-07    7.850997e+03    5.963116e+00    2.557172e+00    3.021438e-02
    3.397000e+02    2.541750e+00    4.144300e+00    3.854551e-03    3.919622e-03    3.984693e-03    3.964828e+00    3.971775e+00    3.978722e+00    4.322778e-01    5.677216e-01    5.738864e-07    7.932742e+03    6.118235e+00    6.440583e+00    2.976478e-02
    3.396000e+02    3.960250e+00    4.149100e+00    3.878843e-03    3.945813e-03    4.012783e-03    3.962257e+00    3.969176e+00    3.976095e+00    4.300013e-01    5.699981e-01    6.037507e-07    8.015386e+03    6.277483e+00    1.565234e+01    3.237265e-02
    3.395000e+02    2.979150e+00    4.139400e+00    3.903538e-03    3.972544e-03    4.041550e-03    3.959689e+00    3.966579e+00    3.973470e+00    4.277272e-01    5.722722e-01    6.350774e-07    8.098941e+03    6.440974e+00    8.851681e+00    2.986695e-02
    3.394000e+02    9.537100e-01    4.146200e+00    3.928657e-03    3.999840e-03    4.071023e-03    3.957123e+00    3.963986e+00    3.970848e+00    4.254556e-01    5.745438e-01    6.679332e-07    8.183417e+03    6.608824e+00    9.019494e-01    3.320206e-02
    3.393000e+02    3.748450e+00    4.131900e+00    3.954219e-03    4.027727e-03    4.101235e-03    3.954561e+00    3.961395e+00    3.968228e+00    4.231865e-01    5.768128e-01    7.023877e-07    8.268825e+03    6.781150e+00    1.402070e+01    2.907200e-02
    3.392000e+02    2.594650e+00    4.137400e+00    3.980239e-03    4.056232e-03    4.132224e-03    3.952002e+00    3.958807e+00    3.965612e+00    4.209200e-01    5.790792e-01    7.385132e-07    8.355175e+03    6.958075e+00    6.711176e+00    3.189543e-02
    3.391000e+02    4.923150e+00    4.131000e+00    4.006747e-03    4.085382e-03    4.164017e-03    3.949447e+00    3.956222e+00    3.962998e+00    4.186563e-01    5.813429e-01    7.763851e-07    8.442479e+03    7.139725e+00    2.419720e+01    3.054720e-02
    3.390000e+02    2.623250e+00    4.139700e+00    4.033765e-03    4.115207e-03    4.196649e-03    3.946895e+00    3.953641e+00    3.960387e+00    4.163955e-01    5.836037e-01    8.160819e-07    8.530747e+03    7.326228e+00    6.859867e+00    3.461795e-02
    3.389000e+02    2.945950e+00    4.135300e+00    4.061312e-03    4.145738e-03    4.230164e-03    3.944346e+00    3.951063e+00    3.957780e+00    4.141375e-01    5.858616e-01    8.576853e-07    8.619992e+03    7.517717e+00    8.654212e+00    3.394330e-02
    3.388000e+02    4.848850e+00    4.129800e+00    4.089419e-03    4.177006e-03    4.264593e-03    3.941801e+00    3.948488e+00    3.955176e+00    4.118826e-01    5.881165e-01    9.012806e-07    8.710223e+03    7.714330e+00    2.347086e+01    3.287394e-02
    3.387000e+02    1.113680e+00    4.128900e+00    4.118107e-03    4.209044e-03    4.299982e-03    3.939259e+00    3.945917e+00    3.952575e+00    4.096308e-01    5.903683e-01    9.469562e-07    8.801453e+03    7.916205e+00    1.230926e+00    3.348271e-02
    3.386000e+02    2.122070e+00    4.117700e+00    4.147406e-03    4.241888e-03    4.336369e-03    3.936722e+00    3.943350e+00    3.949978e+00    4.073822e-01    5.926168e-01    9.948043e-07    8.893693e+03    8.123486e+00    4.485196e+00    3.039801e-02
    3.385000e+02    4.783050e+00    4.111900e+00    4.177348e-03    4.275571e-03    4.373794e-03    3.934188e+00    3.940786e+00    3.947384e+00    4.051368e-01    5.948621e-01    1.044921e-06    8.986955e+03    8.336323e+00    2.283668e+01    2.927998e-02
    3.384000e+02    3.836750e+00    4.123900e+00    4.207956e-03    4.310133e-03    4.412310e-03    3.931659e+00    3.938226e+00    3.944794e+00    4.028949e-01    5.971041e-01    1.097406e-06    9.081251e+03    8.554866e+00    1.468760e+01    3.447475e-02
    3.383000e+02    3.707450e+00    4.112700e+00    4.239267e-03    4.345611e-03    4.451955e-03    3.929133e+00    3.935670e+00    3.942208e+00    4.006563e-01    5.993425e-01    1.152363e-06    9.176594e+03    8.779273e+00    1.371298e+01    3.133950e-02
    3.382000e+02    6.031950e+00    4.116100e+00    4.271314e-03    4.382047e-03    4.492780e-03    3.926612e+00    3.933119e+00    3.939625e+00    3.984214e-01    6.015774e-01    1.209901e-06    9.272994e+03    9.009705e+00    3.633158e+01    3.348223e-02
    3.381000e+02    2.041430e+00    4.119500e+00    4.304127e-03    4.419482e-03    4.534838e-03    3.924095e+00    3.930571e+00    3.937047e+00    3.961900e-01    6.038087e-01    1.270131e-06    9.370465e+03    9.246327e+00    4.149412e+00    3.569424e-02
    3.380000e+02    4.203150e+00    4.115800e+00    4.337746e-03    4.457961e-03    4.578176e-03    3.921582e+00    3.928027e+00    3.934473e+00    3.939624e-01    6.060363e-01    1.333170e-06    9.469019e+03    9.489308e+00    1.762901e+01    3.525856e-02
    3.379000e+02    3.584550e+00    4.107100e+00    4.372204e-03    4.497529e-03    4.622853e-03    3.919074e+00    3.925488e+00    3.931903e+00    3.917386e-01    6.082600e-01    1.399141e-06    9.568669e+03    9.738824e+00    1.281678e+01    3.298282e-02
    3.378000e+02    3.718250e+00    4.104200e+00    4.407543e-03    4.538232e-03    4.668922e-03    3.916570e+00    3.922954e+00    3.929337e+00    3.895187e-01    6.104799e-01    1.468168e-06    9.669428e+03    9.995055e+00    1.379166e+01    3.285025e-02
    3.377000e+02    3.365550e+00    4.103900e+00    4.443801e-03    4.580122e-03    4.716443e-03    3.914071e+00    3.920424e+00    3.926776e+00    3.873027e-01    6.126957e-01    1.540384e-06    9.771308e+03    1.025818e+01    1.129612e+01    3.366362e-02
    3.376000e+02    6.105150e+00    4.104300e+00    4.481021e-03    4.623248e-03    4.765476e-03    3.911577e+00    3.917898e+00    3.924219e+00    3.850908e-01    6.149075e-01    1.615924e-06    9.874323e+03    1.052840e+01    3.721643e+01    3.474569e-02
    3.375000e+02    3.569450e+00    4.106900e+00    4.519244e-03    4.667665e-03    4.816086e-03    3.909088e+00    3.915377e+00    3.921667e+00    3.828831e-01    6.171152e-01    1.694931e-06    9.978486e+03    1.080591e+01    1.270767e+01    3.668095e-02
    3.374000e+02    3.315250e+00    4.093900e+00    4.558516e-03    4.713427e-03    4.868338e-03    3.906604e+00    3.912861e+00    3.919119e+00    3.806796e-01    6.193186e-01    1.777551e-06    1.008381e+04    1.109090e+01    1.095965e+01    3.277498e-02
    3.373000e+02    1.292940e+00    4.089300e+00    4.598888e-03    4.760592e-03    4.922297e-03    3.904125e+00    3.910350e+00    3.916576e+00    3.784804e-01    6.215178e-01    1.863938e-06    1.019031e+04    1.138358e+01    1.659406e+00    3.202296e-02
    3.372000e+02    1.360700e+00    4.084600e+00    4.640402e-03    4.809221e-03    4.978039e-03    3.901650e+00    3.907844e+00    3.914039e+00    3.762855e-01    6.237125e-01    1.954250e-06    1.029800e+04    1.168416e+01    1.838440e+00    3.124254e-02
    3.371000e+02    3.585450e+00    4.084300e+00    4.683113e-03    4.859374e-03    5.035635e-03    3.899181e+00    3.905343e+00    3.911506e+00    3.740952e-01    6.259028e-01    2.048653e-06    1.040689e+04    1.199287e+01    1.282063e+01    3.202542e-02
    3.370000e+02    2.947550e+00    4.083100e+00    4.727073e-03    4.911117e-03    5.095161e-03    3.896718e+00    3.902848e+00    3.908978e+00    3.719094e-01    6.280885e-01    2.147317e-06    1.051700e+04    1.230993e+01    8.659124e+00    3.249083e-02
    3.369000e+02    3.650050e+00    4.077200e+00    4.772336e-03    4.964517e-03    5.156698e-03    3.894260e+00    3.900358e+00    3.906455e+00    3.697282e-01    6.302695e-01    2.250420e-06    1.062834e+04    1.263556e+01    1.328665e+01    3.127328e-02
    3.368000e+02    3.035150e+00    4.075600e+00    4.818955e-03    5.019643e-03    5.220332e-03    3.891807e+00    3.897873e+00    3.903938e+00    3.675517e-01    6.324459e-01    2.358148e-06    1.074093e+04    1.297001e+01    9.181690e+00    3.158708e-02
    3.367000e+02    3.114150e+00    4.077100e+00    4.866996e-03    5.076568e-03    5.286141e-03    3.889359e+00    3.895393e+00    3.901426e+00    3.653801e-01    6.346175e-01    2.470691e-06    1.085477e+04    1.331351e+01    9.666338e+00    3.301746e-02
    3.366000e+02    2.574650e+00    4.071300e+00    4.916516e-03    5.135367e-03    5.354219e-03    3.886918e+00    3.892919e+00    3.898920e+00    3.632132e-01    6.367842e-01    2.588248e-06    1.096989e+04    1.366633e+01    6.602405e+00    3.181980e-02
    3.365000e+02    3.935150e+00    4.077200e+00    4.967578e-03    5.196118e-03    5.424657e-03    3.884482e+00    3.890451e+00    3.896419e+00    3.610513e-01    6.389459e-01    2.711027e-06    1.108631e+04    1.402871e+01    1.544454e+01    3.487533e-02
    3.364000e+02    4.227050e+00    4.076200e+00    5.020249e-03    5.258901e-03    5.497552e-03    3.882052e+00    3.887988e+00    3.893924e+00    3.588945e-01    6.411027e-01    2.839240e-06    1.120403e+04    1.440093e+01    1.782352e+01    3.542375e-02
    3.363000e+02    5.806250e+00    4.067900e+00    5.074599e-03    5.323800e-03    5.573000e-03    3.879628e+00    3.885531e+00    3.891435e+00    3.567427e-01    6.432543e-01    2.973109e-06    1.132306e+04    1.478325e+01    3.365075e+01    3.325837e-02
    3.362000e+02    5.411450e+00    4.070000e+00    5.130695e-03    5.390902e-03    5.651109e-03    3.877210e+00    3.883080e+00    3.888951e+00    3.545961e-01    6.454008e-01    3.112866e-06    1.144344e+04    1.517596e+01    2.922547e+01    3.493896e-02
    3.361000e+02    4.080450e+00    4.062700e+00    5.188614e-03    5.460298e-03    5.731983e-03    3.874798e+00    3.880635e+00    3.886473e+00    3.524547e-01    6.475420e-01    3.258749e-06    1.156517e+04    1.557935e+01    1.660554e+01    3.314750e-02
    3.360000e+02    3.532250e+00    4.059800e+00    5.248434e-03    5.532082e-03    5.815730e-03    3.872392e+00    3.878197e+00    3.884002e+00    3.503187e-01    6.496779e-01    3.411005e-06    1.168826e+04    1.599371e+01    1.243774e+01    3.297978e-02
    3.359000e+02    3.993950e+00    4.068300e+00    5.310228e-03    5.606350e-03    5.902471e-03    3.869992e+00    3.875764e+00    3.881536e+00    3.481880e-01    6.518084e-01    3.569892e-06    1.181275e+04    1.641934e+01    1.590689e+01    3.707012e-02
    3.358000e+02    6.267250e+00    4.065500e+00    5.374081e-03    5.683202e-03    5.992324e-03    3.867599e+00    3.873337e+00    3.879077e+00    3.460628e-01    6.539334e-01    3.735675e-06    1.193863e+04    1.685657e+01    3.920722e+01    3.692641e-02
    3.357000e+02    2.385420e+00    4.056600e+00    5.440082e-03    5.762745e-03    6.085408e-03    3.865211e+00    3.870917e+00    3.876624e+00    3.439431e-01    6.560529e-01    3.908630e-06    1.206593e+04    1.730571e+01    5.662769e+00    3.447802e-02
    3.356000e+02    3.377550e+00    4.047100e+00    5.508316e-03    5.845085e-03    6.181854e-03    3.862831e+00    3.868504e+00    3.874177e+00    3.418291e-01    6.581668e-01    4.089045e-06    1.219467e+04    1.776709e+01    1.136839e+01    3.189663e-02
    3.355000e+02    5.315550e+00    4.050200e+00    5.578873e-03    5.930335e-03    6.281796e-03    3.860457e+00    3.866096e+00    3.871736e+00    3.397206e-01    6.602751e-01    4.277214e-06    1.232485e+04    1.824106e+01    2.819206e+01    3.389411e-02
    3.354000e+02    4.975350e+00    4.047600e+00    5.651852e-03    6.018611e-03    6.385369e-03    3.858089e+00    3.863696e+00    3.869302e+00    3.376180e-01    6.623776e-01    4.473445e-06    1.245651e+04    1.872797e+01    2.469425e+01    3.382076e-02
    3.353000e+02    6.179050e+00    4.042600e+00    5.727349e-03    6.110033e-03    6.492717e-03    3.855728e+00    3.861302e+00    3.866875e+00    3.355211e-01    6.644742e-01    4.678056e-06    1.258965e+04    1.922818e+01    3.810519e+01    3.286906e-02
    3.352000e+02    4.111350e+00    4.042100e+00    5.805467e-03    6.204727e-03    6.603988e-03    3.853374e+00    3.858914e+00    3.864455e+00    3.334301e-01    6.665650e-01    4.891377e-06    1.272429e+04    1.974206e+01    1.685222e+01    3.355696e-02
    3.351000e+02    2.024580e+00    4.048600e+00    5.886311e-03    6.302822e-03    6.719332e-03    3.851027e+00    3.856534e+00    3.862041e+00    3.313450e-01    6.686499e-01    5.113748e-06    1.286046e+04    2.026999e+01    4.073443e+00    3.688941e-02
    3.350000e+02    3.110450e+00    4.031100e+00    5.969994e-03    6.404451e-03    6.838908e-03    3.848686e+00    3.854160e+00    3.859634e+00    3.292659e-01    6.707287e-01    5.345525e-06    1.299817e+04    2.081237e+01    9.635099e+00    3.130771e-02
    3.349000e+02    5.584850e+00    4.035500e+00    6.056629e-03    6.509753e-03    6.962877e-03    3.846353e+00    3.851793e+00    3.857234e+00    3.271929e-01    6.728015e-01    5.587072e-06    1.313743e+04    2.136960e+01    3.111788e+01    3.374812e-02
    3.348000e+02    3.416150e+00    4.036100e+00    6.146329e-03    6.618873e-03    7.091416e-03    3.844027e+00    3.849434e+00    3.854841e+00    3.251260e-01    6.748681e-01    5.838769e-06    1.327827e+04    2.194209e+01    1.162490e+01    3.484434e-02
    3.347000e+02    5.521950e+00    4.035700e+00    6.239221e-03    6.731958e-03    7.224694e-03    3.841707e+00    3.847081e+00    3.852455e+00    3.230653e-01    6.769285e-01    6.101009e-06    1.342071e+04    2.253028e+01    3.041763e+01    3.557715e-02
    3.346000e+02    2.409100e+00    4.026900e+00    6.335430e-03    6.849162e-03    7.362894e-03    3.839395e+00    3.844735e+00    3.850076e+00    3.210109e-01    6.789827e-01    6.374197e-06    1.356476e+04    2.313460e+01    5.770809e+00    3.318394e-02
    3.345000e+02    2.982050e+00    4.017700e+00    6.435086e-03    6.970646e-03    7.506205e-03    3.837090e+00    3.842397e+00    3.847704e+00    3.189628e-01    6.810306e-01    6.658754e-06    1.371044e+04    2.375550e+01    8.851097e+00    3.073112e-02
    3.344000e+02    5.285850e+00    4.027400e+00    6.538329e-03    7.096573e-03    7.654818e-03    3.834792e+00    3.840066e+00    3.845340e+00    3.169210e-01    6.830720e-01    6.955115e-06    1.385778e+04    2.439346e+01    2.786524e+01    3.509401e-02
    3.343000e+02    3.753950e+00    4.019500e+00    6.645295e-03    7.227116e-03    7.808937e-03    3.832502e+00    3.837742e+00    3.842983e+00    3.148857e-01    6.851070e-01    7.263731e-06    1.400679e+04    2.504894e+01    1.403793e+01    3.303584e-02
    3.342000e+02    1.838350e+00    4.012900e+00    6.756132e-03    7.362450e-03    7.968768e-03    3.830219e+00    3.835426e+00    3.840633e+00    3.128569e-01    6.871355e-01    7.585068e-06    1.415750e+04    2.572245e+01    3.352515e+00    3.149699e-02
    3.341000e+02    5.445050e+00    4.012600e+00    6.870988e-03    7.502758e-03    8.134529e-03    3.827944e+00    3.833117e+00    3.838291e+00    3.108346e-01    6.891575e-01    7.919608e-06    1.430991e+04    2.641448e+01    2.956692e+01    3.221404e-02
    3.340000e+02    3.944950e+00    4.008300e+00    6.990021e-03    7.648230e-03    8.306437e-03    3.825676e+00    3.830816e+00    3.835956e+00    3.088189e-01    6.911728e-01    8.267849e-06    1.446406e+04    2.712557e+01    1.550235e+01    3.150054e-02
    3.339000e+02    3.918450e+00    4.009600e+00    7.113393e-03    7.799060e-03    8.484728e-03    3.823416e+00    3.828523e+00    3.833629e+00    3.068099e-01    6.931815e-01    8.630308e-06    1.461997e+04    2.785624e+01    1.529319e+01    3.278907e-02
    3.338000e+02    4.385350e+00    4.008800e+00    7.241271e-03    7.955453e-03    8.669634e-03    3.821163e+00    3.826236e+00    3.831310e+00    3.048076e-01    6.951834e-01    9.007518e-06    1.477765e+04    2.860705e+01    1.916158e+01    3.332942e-02
    3.337000e+02    4.403850e+00    4.014600e+00    7.373829e-03    8.117616e-03    8.861403e-03    3.818918e+00    3.823958e+00    3.828999e+00    3.028120e-01    6.971786e-01    9.400030e-06    1.493712e+04    2.937856e+01    1.932246e+01    3.634425e-02
    3.336000e+02    3.002550e+00    4.004500e+00    7.511242e-03    8.285766e-03    9.060291e-03    3.816681e+00    3.821688e+00    3.826695e+00    3.008233e-01    6.991669e-01    9.808416e-06    1.509842e+04    3.017136e+01    8.965618e+00    3.342026e-02
    3.335000e+02    1.769880e+00    3.999600e+00    7.653702e-03    8.460128e-03    9.266555e-03    3.814452e+00    3.819425e+00    3.824399e+00    2.988414e-01    7.011483e-01    1.023327e-05    1.526155e+04    3.098605e+01    3.102600e+00    3.246289e-02
    3.334000e+02    4.735550e+00    4.006900e+00    7.801392e-03    8.640933e-03    9.480474e-03    3.812230e+00    3.817171e+00    3.822111e+00    2.968665e-01    7.031228e-01    1.067519e-05    1.542655e+04    3.182325e+01    2.234367e+01    3.599719e-02
    3.333000e+02    5.163450e+00    3.998600e+00    7.954516e-03    8.828419e-03    9.702321e-03    3.810017e+00    3.814924e+00    3.819831e+00    2.948985e-01    7.050903e-01    1.113482e-05    1.559343e+04    3.268359e+01    2.657012e+01    3.373684e-02
    3.332000e+02    6.076550e+00    4.000800e+00    8.113279e-03    9.022834e-03    9.932389e-03    3.807811e+00    3.812686e+00    3.817560e+00    2.929376e-01    7.070508e-01    1.161280e-05    1.576222e+04    3.356773e+01    3.681489e+01    3.538708e-02
    3.331000e+02    4.694750e+00    4.004200e+00    8.277893e-03    9.224434e-03    1.017098e-02    3.805614e+00    3.810455e+00    3.815296e+00    2.909837e-01    7.090042e-01    1.210981e-05    1.593294e+04    3.447633e+01    2.195415e+01    3.753715e-02
    3.330000e+02    4.131950e+00    3.991200e+00    8.448576e-03    9.433483e-03    1.041839e-02    3.803424e+00    3.808232e+00    3.813041e+00    2.890369e-01    7.109504e-01    1.262654e-05    1.610561e+04    3.541010e+01    1.699514e+01    3.347709e-02
    3.329000e+02    5.890050e+00    3.988900e+00    8.625553e-03    9.650254e-03    1.067496e-02    3.801243e+00    3.806018e+00    3.810793e+00    2.870973e-01    7.128895e-01    1.316372e-05    1.628026e+04    3.636974e+01    3.457910e+01    3.344571e-02
    3.328000e+02    2.024450e+00    3.992500e+00    8.809063e-03    9.875029e-03    1.094100e-02    3.799070e+00    3.803812e+00    3.808555e+00    2.851649e-01    7.148214e-01    1.372209e-05    1.645691e+04    3.735599e+01    4.058512e+00    3.560302e-02
    3.327000e+02    4.933450e+00    3.987000e+00    8.999347e-03    1.010810e-02    1.121685e-02    3.796905e+00    3.801615e+00    3.806324e+00    2.832398e-01    7.167459e-01    1.430241e-05    1.663558e+04    3.836961e+01    2.423929e+01    3.436771e-02
    3.326000e+02    2.680250e+00    3.984100e+00    9.196657e-03    1.034977e-02    1.150288e-02    3.794749e+00    3.799425e+00    3.804102e+00    2.813219e-01    7.186632e-01    1.490548e-05    1.681631e+04    3.941136e+01    7.128367e+00    3.410471e-02
    3.325000e+02    4.707550e+00    3.984800e+00    9.401247e-03    1.060034e-02    1.179943e-02    3.792601e+00    3.797245e+00    3.801888e+00    2.794114e-01    7.205730e-01    1.553212e-05    1.699910e+04    4.048204e+01    2.206134e+01    3.517708e-02
    3.324000e+02    4.354250e+00    3.980300e+00    9.613393e-03    1.086014e-02    1.210689e-02    3.790461e+00    3.795072e+00    3.799683e+00    2.775083e-01    7.224755e-01    1.618317e-05    1.718400e+04    4.158249e+01    1.886503e+01    3.430941e-02
    3.323000e+02    5.490150e+00    3.987400e+00    9.833364e-03    1.112951e-02    1.242565e-02    3.788330e+00    3.792908e+00    3.797486e+00    2.756126e-01    7.243706e-01    1.685950e-05    1.737102e+04    4.271353e+01    3.001967e+01    3.782713e-02
    3.322000e+02    4.628750e+00    3.981400e+00    1.006145e-02    1.140877e-02    1.275610e-02    3.786207e+00    3.790753e+00    3.795298e+00    2.737243e-01    7.262581e-01    1.756203e-05    1.756019e+04    4.387605e+01    2.131984e+01    3.634644e-02
    3.321000e+02    5.875650e+00    3.980600e+00    1.029795e-02    1.169830e-02    1.309864e-02    3.784093e+00    3.788606e+00    3.793119e+00    2.718436e-01    7.281382e-01    1.829167e-05    1.775153e+04    4.507094e+01    3.438593e+01    3.686181e-02
    3.320000e+02    3.643650e+00    3.978700e+00    1.054316e-02    1.199844e-02    1.345372e-02    3.781987e+00    3.786468e+00    3.790948e+00    2.699703e-01    7.300106e-01    1.904940e-05    1.794508e+04    4.629912e+01    1.318889e+01    3.695335e-02
    3.319000e+02    5.589950e+00    3.981800e+00    1.079740e-02    1.230958e-02    1.382177e-02    3.779890e+00    3.784338e+00    3.788786e+00    2.681047e-01    7.318755e-01    1.983620e-05    1.814086e+04    4.756154e+01    3.111007e+01    3.899128e-02
    3.318000e+02    3.358350e+00    3.964600e+00    1.106101e-02    1.263212e-02    1.420323e-02    3.777801e+00    3.782217e+00    3.786633e+00    2.662466e-01    7.337327e-01    2.065310e-05    1.833889e+04    4.885917e+01    1.119383e+01    3.326354e-02
    3.317000e+02    3.432550e+00    3.968700e+00    1.133430e-02    1.296644e-02    1.459857e-02    3.775721e+00    3.780105e+00    3.784489e+00    2.643962e-01    7.355823e-01    2.150116e-05    1.853921e+04    5.019302e+01    1.169355e+01    3.556810e-02
    3.316000e+02    5.942550e+00    3.953900e+00    1.161764e-02    1.331297e-02    1.500829e-02    3.773650e+00    3.778002e+00    3.782353e+00    2.625535e-01    7.374241e-01    2.238147e-05    1.874183e+04    5.156413e+01    3.515585e+01    3.094024e-02
    3.315000e+02    5.775150e+00    3.965400e+00    1.191138e-02    1.367212e-02    1.543287e-02    3.771588e+00    3.775907e+00    3.780227e+00    2.607185e-01    7.392582e-01    2.329516e-05    1.894680e+04    5.297354e+01    3.319463e+01    3.590754e-02
    3.314000e+02    4.597650e+00    3.956000e+00    1.221589e-02    1.404436e-02    1.587282e-02    3.769534e+00    3.773821e+00    3.778109e+00    2.588912e-01    7.410845e-01    2.424339e-05    1.915413e+04    5.442237e+01    2.100944e+01    3.318900e-02
    3.313000e+02    5.608950e+00    3.961500e+00    1.253156e-02    1.443012e-02    1.632868e-02    3.767489e+00    3.771745e+00    3.776001e+00    2.570717e-01    7.429030e-01    2.522735e-05    1.936386e+04    5.591173e+01    3.129865e+01    3.600703e-02
    3.312000e+02    6.425950e+00    3.956100e+00    1.285878e-02    1.482988e-02    1.680099e-02    3.765453e+00    3.769677e+00    3.773901e+00    2.552600e-01    7.447137e-01    2.624830e-05    1.957601e+04    5.744279e+01    4.110246e+01    3.475352e-02
    3.311000e+02    6.376750e+00    3.948000e+00    1.319796e-02    1.524413e-02    1.729031e-02    3.763426e+00    3.767618e+00    3.771811e+00    2.534562e-01    7.465165e-01    2.730749e-05    1.979062e+04    5.901674e+01    4.046876e+01    3.253757e-02
    3.310000e+02    4.567750e+00    3.948200e+00    1.354952e-02    1.567337e-02    1.779722e-02    3.761408e+00    3.765569e+00    3.769729e+00    2.516602e-01    7.483114e-01    2.840626e-05    2.000771e+04    6.063480e+01    2.072140e+01    3.335428e-02
    3.309000e+02    4.277450e+00    3.947800e+00    1.391390e-02    1.611811e-02    1.832231e-02    3.759398e+00    3.763528e+00    3.767657e+00    2.498721e-01    7.500984e-01    2.954596e-05    2.022732e+04    6.229825e+01    1.815895e+01    3.395627e-02
    3.308000e+02    2.551850e+00    3.952600e+00    1.429154e-02    1.657888e-02    1.886621e-02    3.757398e+00    3.761496e+00    3.765594e+00    2.480919e-01    7.518774e-01    3.072799e-05    2.044947e+04    6.400838e+01    6.427600e+00    3.652071e-02
    3.307000e+02    5.559350e+00    3.944000e+00    1.468292e-02    1.705623e-02    1.942955e-02    3.755407e+00    3.759473e+00    3.763540e+00    2.463197e-01    7.536484e-01    3.195380e-05    2.067420e+04    6.576652e+01    3.071702e+01    3.405003e-02
    3.306000e+02    7.344550e+00    3.941300e+00    1.508850e-02    1.755074e-02    2.001298e-02    3.753424e+00    3.757460e+00    3.761496e+00    2.445554e-01    7.554114e-01    3.322488e-05    2.090154e+04    6.757407e+01    5.368492e+01    3.379712e-02
    3.305000e+02    3.482150e+00    3.942400e+00    1.550878e-02    1.806297e-02    2.061717e-02    3.751451e+00    3.755456e+00    3.759460e+00    2.427991e-01    7.571664e-01    3.454276e-05    2.113152e+04    6.943244e+01    1.199990e+01    3.494813e-02
    3.304000e+02    4.588750e+00    3.935500e+00    1.594428e-02    1.859355e-02    2.124282e-02    3.749487e+00    3.753461e+00    3.757434e+00    2.410508e-01    7.589133e-01    3.590904e-05    2.136417e+04    7.134308e+01    2.088633e+01    3.313830e-02
    3.303000e+02    6.714950e+00    3.936200e+00    1.639551e-02    1.914308e-02    2.189065e-02    3.747532e+00    3.751475e+00    3.755418e+00    2.393106e-01    7.606521e-01    3.732534e-05    2.159952e+04    7.330751e+01    4.483383e+01    3.412337e-02
    3.302000e+02    5.875350e+00    3.936900e+00    1.686303e-02    1.971221e-02    2.256140e-02    3.745586e+00    3.749498e+00    3.753410e+00    2.375784e-01    7.623828e-01    3.879335e-05    2.183761e+04    7.532727e+01    3.428849e+01    3.511942e-02
    3.301000e+02    3.607350e+00    3.941100e+00    1.734738e-02    2.030160e-02    2.325582e-02    3.743649e+00    3.747531e+00    3.751412e+00    2.358543e-01    7.641054e-01    4.031481e-05    2.207847e+04    7.740395e+01    1.286692e+01    3.746900e-02
    3.300000e+02    2.982850e+00    3.939900e+00    1.784915e-02    2.091192e-02    2.397469e-02    3.741722e+00    3.745573e+00    3.749424e+00    2.341383e-01    7.658198e-01    4.189151e-05    2.232214e+04    7.953919e+01    8.773077e+00    3.776304e-02
    3.299000e+02    5.342050e+00    3.927300e+00    1.836893e-02    2.154388e-02    2.471883e-02    3.739803e+00    3.743624e+00    3.747445e+00    2.324304e-01    7.675260e-01    4.352530e-05    2.256865e+04    8.173468e+01    2.830778e+01    3.373684e-02
    3.298000e+02    5.394850e+00    3.919900e+00    1.890734e-02    2.219821e-02    2.548907e-02    3.737894e+00    3.741685e+00    3.745475e+00    2.307307e-01    7.692241e-01    4.521807e-05    2.281803e+04    8.399217e+01    2.886539e+01    3.176069e-02
    3.297000e+02    7.482450e+00    3.927600e+00    1.946502e-02    2.287564e-02    2.628626e-02    3.735994e+00    3.739755e+00    3.743515e+00    2.290391e-01    7.709139e-01    4.697179e-05    2.307032e+04    8.631342e+01    5.564525e+01    3.528588e-02
    3.296000e+02    3.167050e+00    3.917100e+00    2.004260e-02    2.357694e-02    2.711128e-02    3.734103e+00    3.737834e+00    3.741565e+00    2.273557e-01    7.725956e-01    4.878847e-05    2.332555e+04    8.870030e+01    9.881423e+00    3.213631e-02
    3.295000e+02    4.297650e+00    3.915400e+00    2.064078e-02    2.430291e-02    2.796505e-02    3.732222e+00    3.735923e+00    3.739624e+00    2.256804e-01    7.742689e-01    5.067021e-05    2.358377e+04    9.115469e+01    1.826150e+01    3.221210e-02
    3.294000e+02    5.988350e+00    3.917700e+00    2.126023e-02    2.505436e-02    2.884849e-02    3.730350e+00    3.734021e+00    3.737692e+00    2.240134e-01    7.759340e-01    5.261914e-05    2.384500e+04    9.367855e+01    3.556090e+01    3.373803e-02
