     Temperature          CDdata          UVdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV            Phi1            PhiA            PhiB              Ka              Kb        Residual
    3.143000e+02    7.011550e+00    3.680000e+00    1.592617e+00    1.720464e+00    1.848310e+00    3.639743e+00    3.646690e+00    3.653637e+00    1.961127e-01    7.994169e-01    4.470371e-03    1.085658e+00    1.506259e+02    0.000000e+00
    3.142000e+02    5.034150e+00    3.677900e+00    1.639492e+00    1.770268e+00    1.901044e+00    3.638498e+00    3.645459e+00    3.652420e+00    1.950041e-01    8.003962e-01    4.599780e-03    1.095377e+00    1.566626e+02    0.000000e+00
    3.141000e+02    9.016350e+00    3.680300e+00    1.687764e+00    1.821534e+00    1.955305e+00    3.637264e+00    3.644238e+00    3.651212e+00    1.938998e-01    8.013672e-01    4.732988e-03    1.105188e+00    1.629453e+02    0.000000e+00
    3.140000e+02    6.580150e+00    3.675200e+00    1.737474e+00    1.874306e+00    2.011137e+00    3.636039e+00    3.643026e+00    3.650014e+00    1.927998e-01    8.023301e-01    4.870106e-03    1.115095e+00    1.694842e+02    0.000000e+00
    3.139000e+02    7.000750e+00    3.675200e+00    1.788666e+00    1.928627e+00    2.068588e+00    3.634823e+00    3.641825e+00    3.648826e+00    1.917042e-01    8.032845e-01    5.011254e-03    1.125096e+00    1.762899e+02    0.000000e+00
    3.138000e+02    5.159850e+00    3.668500e+00    1.841386e+00    1.984546e+00    2.127705e+00    3.633618e+00    3.640633e+00    3.647647e+00    1.906130e-01    8.042305e-01    5.156549e-03    1.135194e+00    1.833735e+02    0.000000e+00
    3.137000e+02    4.802850e+00    3.667200e+00    1.895680e+00    2.042109e+00    2.188537e+00    3.632422e+00    3.639450e+00    3.646478e+00    1.895260e-01    8.051679e-01    5.306118e-03    1.145388e+00    1.907466e+02    0.000000e+00
    3.136000e+02    7.216850e+00    3.675200e+00    1.951595e+00    2.101366e+00    2.251136e+00    3.631237e+00    3.638278e+00    3.645319e+00    1.884433e-01    8.060966e-01    5.460089e-03    1.155681e+00    1.984210e+02    0.000000e+00
    3.135000e+02    8.678250e+00    3.669100e+00    2.009181e+00    2.162367e+00    2.315554e+00    3.630062e+00    3.637116e+00    3.644171e+00    1.873649e-01    8.070165e-01    5.618593e-03    1.166073e+00    2.064095e+02    0.000000e+00
    3.134000e+02    5.021050e+00    3.661800e+00    2.068488e+00    2.225166e+00    2.381844e+00    3.628897e+00    3.635965e+00    3.643032e+00    1.862908e-01    8.079274e-01    5.781766e-03    1.176565e+00    2.147249e+02    0.000000e+00
    3.133000e+02    6.266150e+00    3.668900e+00    2.129569e+00    2.289816e+00    2.450062e+00    3.627743e+00    3.634823e+00    3.641904e+00    1.852210e-01    8.088293e-01    5.949749e-03    1.187158e+00    2.233810e+02    0.000000e+00
    3.132000e+02    8.153850e+00    3.661600e+00    2.192478e+00    2.356372e+00    2.520267e+00    3.626599e+00    3.633692e+00    3.640786e+00    1.841553e-01    8.097220e-01    6.122686e-03    1.197854e+00    2.323919e+02    0.000000e+00
    3.131000e+02    6.212450e+00    3.660700e+00    2.257271e+00    2.424893e+00    2.592516e+00    3.625466e+00    3.632572e+00    3.639678e+00    1.830940e-01    8.106053e-01    6.300728e-03    1.208653e+00    2.417724e+02    0.000000e+00
    3.130000e+02    7.161050e+00    3.662300e+00    2.324004e+00    2.495438e+00    2.666871e+00    3.624344e+00    3.631463e+00    3.638582e+00    1.820368e-01    8.114792e-01    6.484027e-03    1.219556e+00    2.515379e+02    0.000000e+00
    3.129000e+02    6.685550e+00    3.665400e+00    2.392738e+00    2.568066e+00    2.743395e+00    3.623233e+00    3.630365e+00    3.637496e+00    1.809838e-01    8.123435e-01    6.672742e-03    1.230564e+00    2.617045e+02    0.000000e+00
    3.128000e+02    8.175250e+00    3.658900e+00    2.463532e+00    2.642843e+00    2.822153e+00    3.622134e+00    3.629277e+00    3.636421e+00    1.799350e-01    8.131980e-01    6.867036e-03    1.241680e+00    2.722888e+02    0.000000e+00
    3.127000e+02    6.297050e+00    3.659100e+00    2.536451e+00    2.719831e+00    2.903211e+00    3.621045e+00    3.628201e+00    3.635358e+00    1.788903e-01    8.140426e-01    7.067080e-03    1.252902e+00    2.833085e+02    0.000000e+00
    3.126000e+02    6.759050e+00    3.657300e+00    2.611560e+00    2.799099e+00    2.986638e+00    3.619969e+00    3.627137e+00    3.634305e+00    1.778498e-01    8.148771e-01    7.273045e-03    1.264234e+00    2.947815e+02    0.000000e+00
    3.125000e+02    7.438050e+00    3.660200e+00    2.688924e+00    2.880715e+00    3.072505e+00    3.618904e+00    3.626084e+00    3.633265e+00    1.768135e-01    8.157014e-01    7.485112e-03    1.275675e+00    3.067270e+02    0.000000e+00
    3.124000e+02    6.415750e+00    3.658500e+00    2.768614e+00    2.964750e+00    3.160886e+00    3.617851e+00    3.625043e+00    3.632236e+00    1.757812e-01    8.165153e-01    7.703466e-03    1.287227e+00    3.191647e+02    0.000000e+00
    3.123000e+02    6.110050e+00    3.660600e+00    2.850701e+00    3.051279e+00    3.251856e+00    3.616810e+00    3.624014e+00    3.631219e+00    1.747531e-01    8.173186e-01    7.928297e-03    1.298891e+00    3.321152e+02    0.000000e+00
    3.122000e+02    5.746950e+00    3.651500e+00    2.935258e+00    3.140376e+00    3.345493e+00    3.615782e+00    3.622997e+00    3.630214e+00    1.737290e-01    8.181112e-01    8.159803e-03    1.310669e+00    3.456000e+02    0.000000e+00
    3.121000e+02    8.529950e+00    3.652900e+00    3.022361e+00    3.232119e+00    3.441877e+00    3.614765e+00    3.621993e+00    3.629221e+00    1.727090e-01    8.188928e-01    8.398186e-03    1.322561e+00    3.596414e+02    0.000000e+00
    3.120000e+02    7.754050e+00    3.653900e+00    3.112089e+00    3.326591e+00    3.541092e+00    3.613762e+00    3.621001e+00    3.628241e+00    1.716931e-01    8.196633e-01    8.643655e-03    1.334569e+00    3.742629e+02    0.000000e+00
    3.119000e+02    8.317850e+00    3.650800e+00    3.204523e+00    3.423872e+00    3.643222e+00    3.612772e+00    3.620022e+00    3.627273e+00    1.706811e-01    8.204225e-01    8.896428e-03    1.346693e+00    3.894888e+02    0.000000e+00
    3.118000e+02    6.329550e+00    3.660800e+00    3.299746e+00    3.524051e+00    3.748355e+00    3.611794e+00    3.619056e+00    3.626318e+00    1.696732e-01    8.211701e-01    9.156726e-03    1.358936e+00    4.053445e+02    0.000000e+00
    3.117000e+02    7.168150e+00    3.657200e+00    3.397842e+00    3.627214e+00    3.856585e+00    3.610831e+00    3.618103e+00    3.625376e+00    1.686692e-01    8.219060e-01    9.424780e-03    1.371297e+00    4.218565e+02    0.000000e+00
    3.116000e+02    6.932250e+00    3.655500e+00    3.498904e+00    3.733453e+00    3.968002e+00    3.609880e+00    3.617164e+00    3.624448e+00    1.676693e-01    8.226299e-01    9.700827e-03    1.383780e+00    4.390523e+02    0.000000e+00
    3.115000e+02    7.152850e+00    3.645300e+00    3.603021e+00    3.842863e+00    4.082705e+00    3.608944e+00    3.616238e+00    3.623533e+00    1.666733e-01    8.233416e-01    9.985113e-03    1.396384e+00    4.569608e+02    0.000000e+00
    3.114000e+02    8.115650e+00    3.648300e+00    3.710288e+00    3.955541e+00    4.200793e+00    3.608021e+00    3.615327e+00    3.622632e+00    1.656812e-01    8.240410e-01    1.027789e-02    1.409111e+00    4.756120e+02    0.000000e+00
    3.113000e+02    6.113450e+00    3.644900e+00    3.820803e+00    4.071587e+00    4.322370e+00    3.607113e+00    3.614429e+00    3.621745e+00    1.646930e-01    8.247276e-01    1.057942e-02    1.421962e+00    4.950372e+02    0.000000e+00
    3.112000e+02    6.066550e+00    3.638000e+00    3.934667e+00    4.191104e+00    4.447542e+00    3.606220e+00    3.613546e+00    3.620872e+00    1.637086e-01    8.254014e-01    1.088997e-02    1.434939e+00    5.152690e+02    0.000000e+00
    3.111000e+02    5.248250e+00    3.644400e+00    4.051984e+00    4.314201e+00    4.576419e+00    3.605342e+00    3.612677e+00    3.620013e+00    1.627282e-01    8.260620e-01    1.120982e-02    1.448043e+00    5.363415e+02    0.000000e+00
    3.110000e+02    6.780050e+00    3.640100e+00    4.172861e+00    4.440987e+00    4.709114e+00    3.604478e+00    3.611824e+00    3.619170e+00    1.617516e-01    8.267092e-01    1.153925e-02    1.461275e+00    5.582901e+02    0.000000e+00
    3.109000e+02    6.470950e+00    3.640400e+00    4.297409e+00    4.571577e+00    4.845744e+00    3.603630e+00    3.610986e+00    3.618342e+00    1.607788e-01    8.273426e-01    1.187857e-02    1.474636e+00    5.811520e+02    0.000000e+00
    3.108000e+02    6.249150e+00    3.639800e+00    4.425744e+00    4.706087e+00    4.986431e+00    3.602798e+00    3.610164e+00    3.617529e+00    1.598098e-01    8.279621e-01    1.222807e-02    1.488129e+00    6.049656e+02    0.000000e+00
    3.107000e+02    6.982650e+00    3.645000e+00    4.557983e+00    4.844640e+00    5.131298e+00    3.601982e+00    3.609357e+00    3.616732e+00    1.588446e-01    8.285673e-01    1.258808e-02    1.501753e+00    6.297714e+02    0.000000e+00
    3.106000e+02    8.488350e+00    3.629000e+00    4.694249e+00    4.987362e+00    5.280475e+00    3.601183e+00    3.608566e+00    3.615950e+00    1.578831e-01    8.291580e-01    1.295893e-02    1.515512e+00    6.556112e+02    0.000000e+00
    3.105000e+02    9.987850e+00    3.640200e+00    4.834668e+00    5.134381e+00    5.434095e+00    3.600400e+00    3.607793e+00    3.615185e+00    1.569253e-01    8.297337e-01    1.334093e-02    1.529405e+00    6.825289e+02    0.000000e+00
    3.104000e+02    7.496550e+00    3.631100e+00    4.979370e+00    5.285833e+00    5.592296e+00    3.599634e+00    3.607036e+00    3.614437e+00    1.559713e-01    8.302943e-01    1.373446e-02    1.543435e+00    7.105702e+02    0.000000e+00
    3.103000e+02    7.818050e+00    3.632900e+00    5.128491e+00    5.441854e+00    5.755218e+00    3.598886e+00    3.606296e+00    3.613706e+00    1.550209e-01    8.308393e-01    1.413986e-02    1.557602e+00    7.397828e+02    0.000000e+00
    3.102000e+02    7.969850e+00    3.638000e+00    5.282169e+00    5.602589e+00    5.923010e+00    3.598155e+00    3.605574e+00    3.612993e+00    1.540741e-01    8.313683e-01    1.455750e-02    1.571909e+00    7.702164e+02    0.000000e+00
    3.101000e+02    9.988150e+00    3.632500e+00    5.440549e+00    5.768185e+00    6.095822e+00    3.597443e+00    3.604870e+00    3.612297e+00    1.531310e-01    8.318812e-01    1.498778e-02    1.586357e+00    8.019228e+02    0.000000e+00
    3.100000e+02    8.601550e+00    3.629000e+00    5.603778e+00    5.938795e+00    6.273811e+00    3.596749e+00    3.604184e+00    3.611619e+00    1.521915e-01    8.323774e-01    1.543108e-02    1.600947e+00    8.349561e+02    0.000000e+00
    3.099000e+02    1.004315e+01    3.628200e+00    5.772012e+00    6.114575e+00    6.457139e+00    3.596074e+00    3.603517e+00    3.610960e+00    1.512555e-01    8.328566e-01    1.588782e-02    1.615681e+00    8.693729e+02    0.000000e+00
    3.098000e+02    8.831850e+00    3.629200e+00    5.945409e+00    6.295691e+00    6.645973e+00    3.595419e+00    3.602869e+00    3.610320e+00    1.503231e-01    8.333185e-01    1.635842e-02    1.630559e+00    9.052318e+02    0.000000e+00
    3.097000e+02    9.441050e+00    3.630300e+00    6.124132e+00    6.482309e+00    6.840485e+00    3.594784e+00    3.602241e+00    3.609699e+00    1.493942e-01    8.337625e-01    1.684332e-02    1.645585e+00    9.425945e+02    0.000000e+00
    3.096000e+02    8.884750e+00    3.632000e+00    6.308352e+00    6.674604e+00    7.040855e+00    3.594169e+00    3.601633e+00    3.609098e+00    1.484687e-01    8.341883e-01    1.734297e-02    1.660759e+00    9.815249e+02    0.000000e+00
    3.095000e+02    8.655950e+00    3.622000e+00    6.498245e+00    6.872756e+00    7.247267e+00    3.593574e+00    3.601046e+00    3.608517e+00    1.475467e-01    8.345954e-01    1.785784e-02    1.676083e+00    1.022090e+03    0.000000e+00
    3.094000e+02    6.797950e+00    3.623600e+00    6.693992e+00    7.076952e+00    7.459912e+00    3.593001e+00    3.600479e+00    3.607957e+00    1.466281e-01    8.349834e-01    1.838842e-02    1.691558e+00    1.064359e+03    0.000000e+00
    3.093000e+02    7.662950e+00    3.626100e+00    6.895780e+00    7.287384e+00    7.678988e+00    3.592450e+00    3.599934e+00    3.607419e+00    1.457129e-01    8.353519e-01    1.893519e-02    1.707187e+00    1.108406e+03    0.000000e+00
    3.092000e+02    7.350150e+00    3.625900e+00    7.103805e+00    7.504252e+00    7.904698e+00    3.591921e+00    3.599412e+00    3.606902e+00    1.448011e-01    8.357002e-01    1.949869e-02    1.722970e+00    1.154305e+03    0.000000e+00
    3.091000e+02    9.680050e+00    3.622200e+00    7.318266e+00    7.727761e+00    8.137256e+00    3.591415e+00    3.598911e+00    3.606407e+00    1.438926e-01    8.360280e-01    2.007945e-02    1.738909e+00    1.202137e+03    0.000000e+00
    3.090000e+02    5.528950e+00    3.616000e+00    7.539372e+00    7.958125e+00    8.376877e+00    3.590932e+00    3.598434e+00    3.605936e+00    1.429873e-01    8.363347e-01    2.067801e-02    1.755006e+00    1.251984e+03    0.000000e+00
    3.089000e+02    7.881550e+00    3.612600e+00    7.767339e+00    8.195564e+00    8.623790e+00    3.590473e+00    3.597980e+00    3.605488e+00    1.420853e-01    8.366197e-01    2.129496e-02    1.771263e+00    1.303932e+03    0.000000e+00
    3.088000e+02    1.027465e+01    3.622200e+00    8.002388e+00    8.440308e+00    8.878227e+00    3.590039e+00    3.597551e+00    3.605063e+00    1.411865e-01    8.368826e-01    2.193089e-02    1.787681e+00    1.358071e+03    0.000000e+00
    3.087000e+02    1.075465e+01    3.620800e+00    8.244751e+00    8.692592e+00    9.140432e+00    3.589630e+00    3.597147e+00    3.604664e+00    1.402909e-01    8.371226e-01    2.258642e-02    1.804262e+00    1.414496e+03    0.000000e+00
    3.086000e+02    9.124650e+00    3.621000e+00    8.494666e+00    8.952661e+00    9.410656e+00    3.589247e+00    3.596768e+00    3.604289e+00    1.393985e-01    8.373393e-01    2.326217e-02    1.821007e+00    1.473303e+03    0.000000e+00
    3.085000e+02    1.105395e+01    3.614800e+00    8.752380e+00    9.220769e+00    9.689157e+00    3.588890e+00    3.596416e+00    3.603941e+00    1.385091e-01    8.375321e-01    2.395881e-02    1.837919e+00    1.534596e+03    0.000000e+00
    3.084000e+02    9.900150e+00    3.613300e+00    9.018150e+00    9.497178e+00    9.976205e+00    3.588561e+00    3.596090e+00    3.603619e+00    1.376228e-01    8.377001e-01    2.467702e-02    1.855000e+00    1.598481e+03    0.000000e+00
    3.083000e+02    1.008505e+01    3.610900e+00    9.292240e+00    9.782160e+00    1.027208e+01    3.588259e+00    3.595792e+00    3.603324e+00    1.367396e-01    8.378429e-01    2.541750e-02    1.872250e+00    1.665070e+03    0.000000e+00
    3.082000e+02    9.213950e+00    3.618100e+00    9.574926e+00    1.007600e+01    1.057707e+01    3.587986e+00    3.595522e+00    3.603058e+00    1.358593e-01    8.379597e-01    2.618099e-02    1.889672e+00    1.734478e+03    0.000000e+00
    3.081000e+02    1.087045e+01    3.620800e+00    9.866491e+00    1.037898e+01    1.089147e+01    3.587742e+00    3.595281e+00    3.602820e+00    1.349820e-01    8.380498e-01    2.696825e-02    1.907267e+00    1.806828e+03    0.000000e+00
    3.080000e+02    1.152585e+01    3.622600e+00    1.016723e+01    1.069141e+01    1.121559e+01    3.587529e+00    3.595070e+00    3.602612e+00    1.341075e-01    8.381124e-01    2.778006e-02    1.925038e+00    1.882246e+03    0.000000e+00
    3.079000e+02    1.184465e+01    3.612000e+00    1.047745e+01    1.101361e+01    1.154976e+01    3.587346e+00    3.594890e+00    3.602434e+00    1.332360e-01    8.381468e-01    2.861723e-02    1.942987e+00    1.960863e+03    0.000000e+00
    3.078000e+02    1.083395e+01    3.603800e+00    1.079747e+01    1.134589e+01    1.189430e+01    3.587195e+00    3.594741e+00    3.602287e+00    1.323672e-01    8.381522e-01    2.948061e-02    1.961114e+00    2.042819e+03    0.000000e+00
    3.077000e+02    9.915550e+00    3.604200e+00    1.112762e+01    1.168859e+01    1.224957e+01    3.587077e+00    3.594625e+00    3.602172e+00    1.315012e-01    8.381277e-01    3.037108e-02    1.979423e+00    2.128257e+03    0.000000e+00
    3.076000e+02    1.072175e+01    3.606900e+00    1.146823e+01    1.204207e+01    1.261591e+01    3.586993e+00    3.594542e+00    3.602090e+00    1.306379e-01    8.380726e-01    3.128955e-02    1.997914e+00    2.217327e+03    0.000000e+00
    3.075000e+02    1.050435e+01    3.616600e+00    1.181967e+01    1.240669e+01    1.299371e+01    3.586943e+00    3.594493e+00    3.602043e+00    1.297773e-01    8.379858e-01    3.223695e-02    2.016591e+00    2.310186e+03    0.000000e+00
    3.074000e+02    1.133815e+01    3.604800e+00    1.218229e+01    1.278281e+01    1.338334e+01    3.586929e+00    3.594479e+00    3.602030e+00    1.289193e-01    8.378665e-01    3.321426e-02    2.035454e+00    2.406999e+03    0.000000e+00
    3.073000e+02    1.013135e+01    3.603000e+00    1.255648e+01    1.317085e+01    1.378521e+01    3.586952e+00    3.594502e+00    3.602053e+00    1.280638e-01    8.377137e-01    3.422250e-02    2.054506e+00    2.507935e+03    0.000000e+00
    3.072000e+02    1.235785e+01    3.607800e+00    1.294264e+01    1.357118e+01    1.419973e+01    3.587012e+00    3.594562e+00    3.602113e+00    1.272109e-01    8.375264e-01    3.526272e-02    2.073749e+00    2.613175e+03    0.000000e+00
    3.071000e+02    1.264575e+01    3.603600e+00    1.334118e+01    1.398425e+01    1.462732e+01    3.587111e+00    3.594661e+00    3.602211e+00    1.263604e-01    8.373036e-01    3.633601e-02    2.093186e+00    2.722903e+03    0.000000e+00
    3.070000e+02    1.185775e+01    3.605700e+00    1.375252e+01    1.441048e+01    1.506845e+01    3.587250e+00    3.594799e+00    3.602349e+00    1.255123e-01    8.370441e-01    3.744351e-02    2.112817e+00    2.837315e+03    0.000000e+00
    3.069000e+02    1.143505e+01    3.597000e+00    1.417710e+01    1.485033e+01    1.552357e+01    3.587429e+00    3.594978e+00    3.602526e+00    1.246666e-01    8.367470e-01    3.858640e-02    2.132645e+00    2.956613e+03    0.000000e+00
    3.068000e+02    1.231015e+01    3.603700e+00    1.461539e+01    1.530427e+01    1.599316e+01    3.587652e+00    3.595199e+00    3.602746e+00    1.238232e-01    8.364109e-01    3.976590e-02    2.152672e+00    3.081010e+03    0.000000e+00
    3.067000e+02    1.264695e+01    3.602200e+00    1.506786e+01    1.577279e+01    1.647773e+01    3.587918e+00    3.595463e+00    3.603008e+00    1.229819e-01    8.360348e-01    4.098327e-02    2.172901e+00    3.210728e+03    0.000000e+00
    3.066000e+02    1.247995e+01    3.603800e+00    1.553501e+01    1.625640e+01    1.697779e+01    3.588229e+00    3.595772e+00    3.603315e+00    1.221428e-01    8.356173e-01    4.223986e-02    2.193333e+00    3.345997e+03    0.000000e+00
    3.065000e+02    1.368615e+01    3.595000e+00    1.601736e+01    1.675562e+01    1.749389e+01    3.588586e+00    3.596127e+00    3.603667e+00    1.213059e-01    8.351571e-01    4.353702e-02    2.213971e+00    3.487058e+03    0.000000e+00
    3.064000e+02    1.372775e+01    3.594700e+00    1.651545e+01    1.727102e+01    1.802659e+01    3.588991e+00    3.596529e+00    3.604067e+00    1.204709e-01    8.346529e-01    4.487619e-02    2.234817e+00    3.634165e+03    0.000000e+00
    3.063000e+02    1.404755e+01    3.604500e+00    1.702983e+01    1.780315e+01    1.857647e+01    3.589445e+00    3.596980e+00    3.604515e+00    1.196379e-01    8.341033e-01    4.625886e-02    2.255872e+00    3.787579e+03    0.000000e+00
    3.062000e+02    1.533135e+01    3.606200e+00    1.756109e+01    1.835262e+01    1.914415e+01    3.589950e+00    3.597482e+00    3.605013e+00    1.188067e-01    8.335067e-01    4.768657e-02    2.277140e+00    3.947577e+03    0.000000e+00
    3.061000e+02    1.648005e+01    3.601300e+00    1.810983e+01    1.892004e+01    1.973025e+01    3.590508e+00    3.598036e+00    3.605563e+00    1.179774e-01    8.328617e-01    4.916093e-02    2.298623e+00    4.114444e+03    0.000000e+00
    3.060000e+02    1.539285e+01    3.591000e+00    1.867668e+01    1.950606e+01    2.033544e+01    3.591120e+00    3.598643e+00    3.606167e+00    1.171498e-01    8.321666e-01    5.068361e-02    2.320323e+00    4.288482e+03    0.000000e+00
    3.059000e+02    1.741515e+01    3.599100e+00    1.926230e+01    2.011135e+01    2.096039e+01    3.591788e+00    3.599307e+00    3.606826e+00    1.163238e-01    8.314198e-01    5.225637e-02    2.342242e+00    4.470001e+03    0.000000e+00
    3.058000e+02    1.697225e+01    3.597700e+00    1.986737e+01    2.073660e+01    2.160583e+01    3.592513e+00    3.600027e+00    3.607542e+00    1.154994e-01    8.306196e-01    5.388100e-02    2.364382e+00    4.659331e+03    0.000000e+00
    3.057000e+02    1.567865e+01    3.604600e+00    2.049261e+01    2.138255e+01    2.227250e+01    3.593298e+00    3.600808e+00    3.608317e+00    1.146765e-01    8.297641e-01    5.555941e-02    2.386747e+00    4.856811e+03    0.000000e+00
    3.056000e+02    1.532085e+01    3.600600e+00    2.113874e+01    2.204996e+01    2.296117e+01    3.594145e+00    3.601649e+00    3.609153e+00    1.138549e-01    8.288515e-01    5.729356e-02    2.409337e+00    5.062799e+03    0.000000e+00
    3.055000e+02    1.868925e+01    3.601800e+00    2.180656e+01    2.273960e+01    2.367264e+01    3.595056e+00    3.602554e+00    3.610053e+00    1.130346e-01    8.278799e-01    5.908550e-02    2.432157e+00    5.277667e+03    0.000000e+00
    3.054000e+02    1.671485e+01    3.584000e+00    2.249686e+01    2.345231e+01    2.440777e+01    3.596032e+00    3.603525e+00    3.611018e+00    1.122156e-01    8.268470e-01    6.093738e-02    2.455208e+00    5.501804e+03    0.000000e+00
    3.053000e+02    1.739755e+01    3.599500e+00    2.321048e+01    2.418895e+01    2.516741e+01    3.597077e+00    3.604563e+00    3.612050e+00    1.113976e-01    8.257510e-01    6.285141e-02    2.478493e+00    5.735616e+03    0.000000e+00
    3.052000e+02    1.779905e+01    3.591800e+00    2.394830e+01    2.495040e+01    2.595249e+01    3.598192e+00    3.605672e+00    3.613153e+00    1.105806e-01    8.245894e-01    6.482993e-02    2.502014e+00    5.979527e+03    0.000000e+00
    3.051000e+02    1.815625e+01    3.597200e+00    2.471123e+01    2.573759e+01    2.676396e+01    3.599380e+00    3.606854e+00    3.614328e+00    1.097646e-01    8.233601e-01    6.687535e-02    2.525774e+00    6.233981e+03    0.000000e+00
    3.050000e+02    1.971355e+01    3.599900e+00    2.550022e+01    2.655151e+01    2.760281e+01    3.600643e+00    3.608111e+00    3.615578e+00    1.089492e-01    8.220606e-01    6.899020e-02    2.549775e+00    6.499441e+03    0.000000e+00
    3.049000e+02    1.972585e+01    3.605100e+00    2.631626e+01    2.739317e+01    2.847008e+01    3.601984e+00    3.609445e+00    3.616906e+00    1.081346e-01    8.206883e-01    7.117711e-02    2.574020e+00    6.776390e+03    0.000000e+00
    3.048000e+02    1.958455e+01    3.598200e+00    2.716040e+01    2.826362e+01    2.936683e+01    3.603406e+00    3.610861e+00    3.618315e+00    1.073205e-01    8.192407e-01    7.343884e-02    2.598512e+00    7.065333e+03    0.000000e+00
    3.047000e+02    1.769605e+01    3.608900e+00    2.803371e+01    2.916396e+01    3.029421e+01    3.604912e+00    3.612360e+00    3.619807e+00    1.065068e-01    8.177150e-01    7.577825e-02    2.623254e+00    7.366799e+03    0.000000e+00
    3.046000e+02    2.275565e+01    3.598600e+00    2.893732e+01    3.009535e+01    3.125338e+01    3.606505e+00    3.613945e+00    3.621386e+00    1.056933e-01    8.161084e-01    7.819833e-02    2.648247e+00    7.681339e+03    0.000000e+00
    3.045000e+02    2.075785e+01    3.601800e+00    2.987241e+01    3.105899e+01    3.224557e+01    3.608187e+00    3.615621e+00    3.623055e+00    1.048800e-01    8.144178e-01    8.070221e-02    2.673495e+00    8.009529e+03    0.000000e+00
    3.044000e+02    2.386735e+01    3.602300e+00    3.084021e+01    3.205614e+01    3.327206e+01    3.609962e+00    3.617390e+00    3.624817e+00    1.040668e-01    8.126401e-01    8.329314e-02    2.699001e+00    8.351970e+03    0.000000e+00
    3.043000e+02    2.439445e+01    3.600300e+00    3.184201e+01    3.308810e+01    3.433418e+01    3.611834e+00    3.619255e+00    3.626676e+00    1.032533e-01    8.107721e-01    8.597454e-02    2.724767e+00    8.709291e+03    0.000000e+00
    3.042000e+02    2.540525e+01    3.609800e+00    3.287913e+01    3.415623e+01    3.543334e+01    3.613806e+00    3.621221e+00    3.628636e+00    1.024396e-01    8.088105e-01    8.874994e-02    2.750796e+00    9.082151e+03    0.000000e+00
    3.041000e+02    2.603555e+01    3.612600e+00    3.395298e+01    3.526198e+01    3.657097e+01    3.615881e+00    3.623291e+00    3.630700e+00    1.016254e-01    8.067515e-01    9.162305e-02    2.777091e+00    9.471234e+03    0.000000e+00
    3.040000e+02    2.881185e+01    3.618400e+00    3.506502e+01    3.640682e+01    3.774861e+01    3.618064e+00    3.625468e+00    3.632872e+00    1.008106e-01    8.045917e-01    9.459774e-02    2.803656e+00    9.877258e+03    0.000000e+00
    3.039000e+02    2.695615e+01    3.612200e+00    3.621676e+01    3.759230e+01    3.896784e+01    3.620359e+00    3.627758e+00    3.635157e+00    9.999499e-02    8.023270e-01    9.767805e-02    2.830492e+00    1.030097e+04    0.000000e+00
    3.038000e+02    2.962615e+01    3.613400e+00    3.740980e+01    3.882005e+01    4.023030e+01    3.622769e+00    3.630164e+00    3.637559e+00    9.917839e-02    7.999534e-01    1.008682e-01    2.857602e+00    1.074316e+04    0.000000e+00
    3.037000e+02    2.982765e+01    3.612900e+00    3.864580e+01    4.009176e+01    4.153773e+01    3.625299e+00    3.632691e+00    3.640083e+00    9.836063e-02    7.974668e-01    1.041725e-01    2.884991e+00    1.120464e+04    0.000000e+00
    3.036000e+02    3.129795e+01    3.613000e+00    3.992647e+01    4.140919e+01    4.289192e+01    3.627954e+00    3.635343e+00    3.642732e+00    9.754149e-02    7.948628e-01    1.075957e-01    2.912660e+00    1.168627e+04    0.000000e+00
    3.035000e+02    3.274905e+01    3.617900e+00    4.125362e+01    4.277419e+01    4.429475e+01    3.630739e+00    3.638126e+00    3.645513e+00    9.672079e-02    7.921368e-01    1.111424e-01    2.940614e+00    1.218893e+04    0.000000e+00
    3.034000e+02    3.640645e+01    3.621600e+00    4.262913e+01    4.418865e+01    4.574818e+01    3.633657e+00    3.641044e+00    3.648431e+00    9.589829e-02    7.892840e-01    1.148177e-01    2.968854e+00    1.271358e+04    0.000000e+00
    3.033000e+02    3.458975e+01    3.622200e+00    4.405494e+01    4.565459e+01    4.725424e+01    3.636715e+00    3.644103e+00    3.651490e+00    9.507378e-02    7.862995e-01    1.186267e-01    2.997384e+00    1.326117e+04    0.000000e+00
    3.032000e+02    3.644625e+01    3.628800e+00    4.553309e+01    4.717408e+01    4.881507e+01    3.639917e+00    3.647307e+00    3.654698e+00    9.424703e-02    7.831781e-01    1.225749e-01    3.026208e+00    1.383273e+04    0.000000e+00
    3.031000e+02    3.996195e+01    3.635000e+00    4.706570e+01    4.874928e+01    5.043286e+01    3.643270e+00    3.650664e+00    3.658059e+00    9.341779e-02    7.799144e-01    1.266678e-01    3.055328e+00    1.442933e+04    0.000000e+00
    3.030000e+02    3.940115e+01    3.630200e+00    4.865495e+01    5.038244e+01    5.210992e+01    3.646778e+00    3.654179e+00    3.661579e+00    9.258580e-02    7.765029e-01    1.309113e-01    3.084747e+00    1.505208e+04    0.000000e+00
