     Temperature          CDdata          UVdata          FLdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV    LowerBoundFL           FLfit    UpperBoundFL         PhiMono        PhiOligo         PhiPoly            Knuc             Kel      ResidualCD      ResidualUV      ResidualFL
    3.595000e+02   -1.108170e-01    1.606100e-01    6.337600e-03    8.858067e-07    9.239917e-07    9.621768e-07    1.660075e-01    1.660171e-01    1.660267e-01    6.233744e-04    6.501681e-04    6.769619e-04    9.943322e-01    5.667805e-03   -1.491625e-12    1.141642e+03    5.004584e-02    1.228061e-02    2.923699e-05    3.234688e-05
    3.594000e+02   -1.800380e-01    1.609800e-01    5.939400e-03    8.940730e-07    9.325451e-07    9.710171e-07    1.660053e-01    1.660150e-01    1.660246e-01    6.291759e-04    6.561695e-04    6.831631e-04    9.942799e-01    5.720122e-03    3.388132e-16    1.152256e+03    5.120730e-02    3.241402e-02    2.535097e-05    2.791252e-05
    3.593000e+02    4.027000e-03    1.615200e-01    6.405200e-03    9.024159e-07    9.411843e-07    9.799528e-07    1.660031e-01    1.660128e-01    1.660225e-01    6.350344e-04    6.622293e-04    6.894241e-04    9.942271e-01    5.772948e-03    1.694066e-16    1.162975e+03    5.239638e-02    1.620915e-05    2.018529e-05    3.298171e-05
    3.592000e+02    2.038000e-02    1.606700e-01    6.942100e-03    9.108234e-07    9.499106e-07    9.889977e-07    1.660008e-01    1.660106e-01    1.660204e-01    6.409503e-04    6.683480e-04    6.957457e-04    9.941737e-01    5.826287e-03   -1.694066e-16    1.173799e+03    5.361376e-02    4.153057e-04    2.852214e-05    3.935996e-05
    3.591000e+02    7.374400e-02    1.602700e-01    6.573200e-03    9.193450e-07    9.587248e-07    9.981046e-07    1.659985e-01    1.660084e-01    1.660183e-01    6.469242e-04    6.745263e-04    7.021284e-04    9.941199e-01    5.880146e-03   -1.694066e-16    1.184730e+03    5.486013e-02    5.438036e-03    3.292923e-05    3.479435e-05
    3.590000e+02    3.677200e-02    1.606400e-01    6.329700e-03    9.279336e-07    9.676281e-07    1.007323e-06    1.659962e-01    1.660062e-01    1.660161e-01    6.529568e-04    6.807648e-04    7.085727e-04    9.940655e-01    5.934530e-03    1.694066e-16    1.195768e+03    5.613618e-02    1.352109e-03    2.879573e-05    3.191047e-05
    3.589000e+02   -9.533700e-02    1.607900e-01    6.596100e-03    9.366135e-07    9.766215e-07    1.016630e-06    1.659939e-01    1.660039e-01    1.660139e-01    6.590486e-04    6.870640e-04    7.150794e-04    9.940106e-01    5.989443e-03    1.694066e-16    1.206917e+03    5.744266e-02    9.089330e-03    2.718484e-05    3.491671e-05
    3.588000e+02    3.374000e-02    1.610800e-01    5.954100e-03    9.453822e-07    9.857063e-07    1.026030e-06    1.659915e-01    1.660016e-01    1.660117e-01    6.652003e-04    6.934247e-04    7.216491e-04    9.939551e-01    6.044892e-03    0.000000e+00    1.218175e+03    5.878030e-02    1.138321e-03    2.422245e-05    2.767471e-05
    3.587000e+02    1.350110e-01    1.605800e-01    7.654600e-03    9.542598e-07    9.948836e-07    1.035507e-06    1.659892e-01    1.659993e-01    1.660095e-01    6.714124e-04    6.998474e-04    7.282824e-04    9.938991e-01    6.100882e-03    1.694066e-16    1.229544e+03    6.014985e-02    1.822770e-02    2.936914e-05    4.836858e-05
    3.586000e+02   -1.315000e-02    1.603900e-01    6.496100e-03    9.632020e-07    1.004154e-06    1.045107e-06    1.659867e-01    1.659970e-01    1.660073e-01    6.776856e-04    7.063328e-04    7.349800e-04    9.938426e-01    6.157417e-03   -1.694066e-16    1.241027e+03    6.155211e-02    1.729489e-04    3.143853e-05    3.352141e-05
    3.585000e+02   -1.921450e-01    1.611500e-01    6.301000e-03    9.722378e-07    1.013520e-06    1.054802e-06    1.659843e-01    1.659947e-01    1.660050e-01    6.840204e-04    7.128814e-04    7.417424e-04    9.937855e-01    6.214505e-03    1.694066e-16    1.252622e+03    6.298787e-02    3.692009e-02    2.347074e-05    3.122707e-05
    3.584000e+02   -1.132400e-01    1.608900e-01    6.922000e-03    9.813725e-07    1.022982e-06    1.064591e-06    1.659819e-01    1.659923e-01    1.660027e-01    6.904177e-04    7.194940e-04    7.485704e-04    9.937278e-01    6.272150e-03   -1.694066e-16    1.264333e+03    6.445795e-02    1.282353e-02    2.603339e-05    3.847108e-05
    3.583000e+02    1.426100e-02    1.616400e-01    6.019800e-03    9.905883e-07    1.032541e-06    1.074493e-06    1.659794e-01    1.659899e-01    1.660004e-01    6.968779e-04    7.261712e-04    7.554646e-04    9.936696e-01    6.330358e-03    1.694066e-16    1.276160e+03    6.596318e-02    2.033467e-04    1.892164e-05    2.802251e-05
    3.582000e+02   -1.282970e-01    1.609100e-01    6.658200e-03    9.999105e-07    1.042198e-06    1.084486e-06    1.659769e-01    1.659875e-01    1.659981e-01    7.034016e-04    7.329137e-04    7.624257e-04    9.936109e-01    6.389135e-03    1.694066e-16    1.288104e+03    6.750444e-02    1.646039e-02    2.578087e-05    3.510902e-05
    3.581000e+02   -1.269800e-02    1.610500e-01    5.726600e-03    1.009329e-06    1.051955e-06    1.094581e-06    1.659744e-01    1.659851e-01    1.659957e-01    7.099897e-04    7.397220e-04    7.694543e-04    9.935515e-01    6.448487e-03   -1.694066e-16    1.300167e+03    6.908260e-02    1.612659e-04    2.435470e-05    2.486895e-05
    3.580000e+02    4.561000e-02    1.614900e-01    7.149300e-03    1.018857e-06    1.061814e-06    1.104770e-06    1.659719e-01    1.659826e-01    1.659933e-01    7.166427e-04    7.465970e-04    7.765512e-04    9.934916e-01    6.508418e-03    0.000000e+00    1.312350e+03    7.069857e-02    2.080175e-03    2.018332e-05    4.099461e-05
    3.579000e+02   -3.846000e-02    1.608100e-01    7.406100e-03    1.028465e-06    1.071774e-06    1.115084e-06    1.659693e-01    1.659801e-01    1.659909e-01    7.233613e-04    7.535392e-04    7.837170e-04    9.934311e-01    6.568937e-03    0.000000e+00    1.324654e+03    7.235328e-02    1.479254e-03    2.672992e-05    4.425657e-05
    3.578000e+02   -1.047770e-01    1.608000e-01    6.379000e-03    1.038173e-06    1.081839e-06    1.125505e-06    1.659667e-01    1.659776e-01    1.659885e-01    7.301462e-04    7.605493e-04    7.909525e-04    9.933699e-01    6.630047e-03   -1.694066e-16    1.337080e+03    7.404767e-02    1.097845e-02    2.680742e-05    3.156699e-05
    3.577000e+02   -1.378680e-01    1.605000e-01    6.362900e-03    1.048000e-06    1.092009e-06    1.136018e-06    1.659641e-01    1.659751e-01    1.659860e-01    7.369980e-04    7.676281e-04    7.982583e-04    9.933082e-01    6.691756e-03   -3.388132e-16    1.349629e+03    7.578272e-02    1.900789e-02    2.997620e-05    3.130707e-05
    3.576000e+02   -1.507510e-01    1.611500e-01    6.071200e-03    1.057913e-06    1.102286e-06    1.146659e-06    1.659614e-01    1.659725e-01    1.659836e-01    7.439175e-04    7.747763e-04    8.056351e-04    9.932459e-01    6.754070e-03    1.694066e-16    1.362304e+03    7.755943e-02    2.272620e-02    2.325643e-05    2.805210e-05
    3.575000e+02   -1.614100e-02    1.606200e-01    6.897500e-03    1.067925e-06    1.112671e-06    1.157416e-06    1.659588e-01    1.659699e-01    1.659810e-01    7.509052e-04    7.819944e-04    8.130837e-04    9.931830e-01    6.816994e-03    0.000000e+00    1.375104e+03    7.937883e-02    2.605678e-04    2.862150e-05    3.739941e-05
    3.574000e+02   -2.589000e-03    1.611900e-01    6.160300e-03    1.078054e-06    1.123165e-06    1.168276e-06    1.659561e-01    1.659673e-01    1.659785e-01    7.579620e-04    7.892834e-04    8.206048e-04    9.931195e-01    6.880535e-03    1.694066e-16    1.388033e+03    8.124195e-02    6.708729e-06    2.282256e-05    2.884782e-05
    3.573000e+02   -7.985700e-02    1.606000e-01    6.223700e-03    1.088284e-06    1.133771e-06    1.179257e-06    1.659534e-01    1.659647e-01    1.659760e-01    7.650886e-04    7.966438e-04    8.281991e-04    9.930553e-01    6.944699e-03    0.000000e+00    1.401090e+03    8.314989e-02    6.377321e-03    2.877957e-05    2.945294e-05
    3.572000e+02   -1.463530e-01    1.608400e-01    6.036200e-03    1.098628e-06    1.144489e-06    1.190351e-06    1.659506e-01    1.659620e-01    1.659734e-01    7.722856e-04    8.040765e-04    8.358674e-04    9.929905e-01    7.009493e-03    0.000000e+00    1.414277e+03    8.510374e-02    2.141954e-02    2.623486e-05    2.737512e-05
    3.571000e+02   -5.116100e-02    1.615100e-01    6.778900e-03    1.109081e-06    1.155322e-06    1.201564e-06    1.659478e-01    1.659593e-01    1.659708e-01    7.795538e-04    8.115821e-04    8.436104e-04    9.929251e-01    7.074923e-03   -1.694066e-16    1.427596e+03    8.710464e-02    2.617566e-03    1.979635e-05    3.560888e-05
    3.570000e+02   -1.284480e-01    1.607100e-01    6.332100e-03    1.119646e-06    1.166271e-06    1.212897e-06    1.659450e-01    1.659566e-01    1.659682e-01    7.868939e-04    8.191614e-04    8.514289e-04    9.928590e-01    7.140995e-03    0.000000e+00    1.441048e+03    8.915374e-02    1.649919e-02    2.752675e-05    3.039249e-05
    3.569000e+02   -1.019150e-01    1.607400e-01    6.637700e-03    1.130313e-06    1.177338e-06    1.224364e-06    1.659422e-01    1.659539e-01    1.659655e-01    7.943067e-04    8.268151e-04    8.593236e-04    9.927923e-01    7.207716e-03    0.000000e+00    1.454635e+03    9.125223e-02    1.038691e-02    2.718426e-05    3.376638e-05
    3.568000e+02   -1.187510e-01    1.609400e-01    6.521200e-03    1.141106e-06    1.188525e-06    1.235944e-06    1.659394e-01    1.659511e-01    1.659628e-01    8.017928e-04    8.345441e-04    8.672954e-04    9.927249e-01    7.275093e-03   -1.694066e-16    1.468357e+03    9.340134e-02    1.410208e-02    2.511097e-05    3.233806e-05
    3.567000e+02   -9.442000e-03    1.607400e-01    6.987500e-03    1.152009e-06    1.199832e-06    1.247655e-06    1.659365e-01    1.659483e-01    1.659601e-01    8.093532e-04    8.423490e-04    8.753449e-04    9.926569e-01    7.343132e-03   -3.388132e-16    1.482217e+03    9.560231e-02    8.917397e-05    2.712628e-05    3.776288e-05
    3.566000e+02   -1.268800e-02    1.609400e-01    6.908400e-03    1.163034e-06    1.211263e-06    1.259492e-06    1.659336e-01    1.659455e-01    1.659574e-01    8.169884e-04    8.502307e-04    8.834730e-04    9.925882e-01    7.411840e-03    0.000000e+00    1.496215e+03    9.785642e-02    1.610160e-04    2.505469e-05    3.670142e-05
    3.565000e+02   -4.359000e-02    1.612900e-01    6.760700e-03    1.174172e-06    1.222819e-06    1.271466e-06    1.659306e-01    1.659426e-01    1.659546e-01    8.246994e-04    8.581899e-04    8.916805e-04    9.925188e-01    7.481224e-03    1.694066e-16    1.510353e+03    1.001650e-01    1.900194e-03    2.164683e-05    3.483963e-05
    3.564000e+02   -1.165010e-01    1.615900e-01    5.637300e-03    1.185448e-06    1.234502e-06    1.283556e-06    1.659277e-01    1.659397e-01    1.659518e-01    8.324868e-04    8.662274e-04    8.999682e-04    9.924487e-01    7.551291e-03    1.694066e-16    1.524633e+03    1.025294e-01    1.357277e-02    1.892021e-05    2.276313e-05
    3.563000e+02   -2.790530e-01    1.602900e-01    6.165800e-03    1.196823e-06    1.246314e-06    1.295804e-06    1.659247e-01    1.659368e-01    1.659490e-01    8.403514e-04    8.743441e-04    9.083369e-04    9.923779e-01    7.622047e-03    0.000000e+00    1.539056e+03    1.049509e-01    7.787127e-02    3.188668e-05    2.799950e-05
    3.562000e+02   -1.210690e-01    1.612100e-01    6.102700e-03    1.208331e-06    1.258256e-06    1.308181e-06    1.659216e-01    1.659339e-01    1.659462e-01    8.482942e-04    8.825407e-04    9.167874e-04    9.923065e-01    7.693501e-03   -1.694066e-16    1.553624e+03    1.074311e-01    1.465801e-02    2.231517e-05    2.725006e-05
    3.561000e+02   -3.290900e-02    1.608300e-01    6.638600e-03    1.219968e-06    1.270332e-06    1.320695e-06    1.659186e-01    1.659309e-01    1.659433e-01    8.563158e-04    8.908181e-04    9.253206e-04    9.922343e-01    7.765659e-03   -3.388132e-16    1.568338e+03    1.099713e-01    1.083086e-03    2.601947e-05    3.303700e-05
    3.560000e+02    2.034410e-01    1.610300e-01    6.022400e-03    1.231742e-06    1.282543e-06    1.333344e-06    1.659155e-01    1.659279e-01    1.659404e-01    8.644170e-04    8.991771e-04    9.339373e-04    9.921615e-01    7.838527e-03    1.694066e-16    1.583200e+03    1.125730e-01    4.138772e-02    2.398976e-05    2.624741e-05
    3.559000e+02   -2.401960e-01    1.615200e-01    5.911700e-03    1.243640e-06    1.294891e-06    1.346143e-06    1.659124e-01    1.659249e-01    1.659374e-01    8.725988e-04    9.076185e-04    9.426383e-04    9.920879e-01    7.912115e-03    3.388132e-16    1.598211e+03    1.152379e-01    5.769474e-02    1.940324e-05    2.504083e-05
    3.558000e+02   -1.339630e-01    1.612100e-01    6.204500e-03    1.255666e-06    1.307379e-06    1.359093e-06    1.659092e-01    1.659219e-01    1.659345e-01    8.808619e-04    9.161431e-04    9.514245e-04    9.920136e-01    7.986428e-03    1.694066e-16    1.613373e+03    1.179673e-01    1.794643e-02    2.220160e-05    2.796672e-05
    3.557000e+02   -1.845980e-01    1.619400e-01    7.524500e-03    1.267830e-06    1.320009e-06    1.372188e-06    1.659060e-01    1.659188e-01    1.659315e-01    8.892071e-04    9.247519e-04    9.602968e-04    9.919385e-01    8.061474e-03    0.000000e+00    1.628687e+03    1.207630e-01    3.407691e-02    1.583064e-05    4.355668e-05
    3.556000e+02    2.632800e-02    1.612200e-01    6.140800e-03    1.280140e-06    1.332784e-06    1.385427e-06    1.659028e-01    1.659157e-01    1.659285e-01    8.976354e-04    9.334456e-04    9.692560e-04    9.918627e-01    8.137261e-03    0.000000e+00    1.644156e+03    1.236266e-01    6.930937e-04    2.204923e-05    2.711654e-05
    3.555000e+02   -2.437300e-02    1.607000e-01    6.862800e-03    1.280207e-06    1.332149e-06    1.384092e-06    1.658996e-01    1.659125e-01    1.659254e-01    9.061474e-04    9.422252e-04    9.783029e-04    9.917862e-01    8.213797e-03    0.000000e+00    1.659780e+03    1.265597e-01    5.941084e-04    2.717032e-05    3.505321e-05
    3.554000e+02    3.264800e-02    1.608400e-01    6.420200e-03    1.293085e-06    1.345532e-06    1.397980e-06    1.658963e-01    1.659093e-01    1.659224e-01    9.147442e-04    9.510915e-04    9.874386e-04    9.917089e-01    8.291089e-03    0.000000e+00    1.675561e+03    1.295642e-01    1.065804e-03    2.569821e-05    2.991115e-05
    3.553000e+02   -3.541700e-02    1.608800e-01    5.807800e-03    1.306093e-06    1.359060e-06    1.412027e-06    1.658930e-01    1.659061e-01    1.659192e-01    9.234267e-04    9.600454e-04    9.966640e-04    9.916309e-01    8.369144e-03    0.000000e+00    1.691502e+03    1.326417e-01    1.254460e-03    2.526201e-05    2.350072e-05
    3.552000e+02   -1.087490e-01    1.604000e-01    7.356500e-03    1.319242e-06    1.372736e-06    1.426229e-06    1.658897e-01    1.659029e-01    1.659161e-01    9.321957e-04    9.690879e-04    1.005980e-03    9.915520e-01    8.447971e-03    0.000000e+00    1.707603e+03    1.357941e-01    1.182665e-02    3.028184e-05    4.079903e-05
